distance,name,price,rating,geocodes.main.latitude,geocodes.main.longitude,geocodes.roof.latitude,geocodes.roof.longitude,req_cat
264,Artie's Steak and Seafood Restaurant,4.0,8.5,40.84964,-73.787223,40.84964,-73.787223,13065
20,City Island Diner,1.0,7.7,40.84718,-73.786262,40.84718,-73.786262,13065
497,Seafood City,2.0,8.1,40.851034,-73.789767,40.851034,-73.789767,13065
672,Scavello's On The Island,2.0,8.0,40.840801,-73.784333,40.840801,-73.784333,13065
944,Sammy's Fishbox Restaurant,3.0,8.3,40.838975,-73.783599,,,13065
94,The Black Whale,2.0,7.1,40.846257,-73.786449,40.846257,-73.786449,13065
641,Fella's,2.0,7.7,40.852561,-73.789207,40.852561,-73.789207,13065
873,Seashore Restaurant & Marina,3.0,7.9,40.85414,-73.790838,40.85414,-73.790838,13065
776,Vistamar,2.0,7.7,40.853495,-73.790728,40.853495,-73.790728,13065
702,Archie's Tap & Table,3.0,7.5,40.852986,-73.789485,40.852986,-73.789485,13065
583,Ohana Japanese Hibachi Seafood & Steakhouse,3.0,7.4,40.852244,-73.788934,40.852244,-73.788934,13065
889,Sammy's Shrimp Box,3.0,7.2,40.839584,-73.783371,40.839584,-73.783371,13065
5,The Snug,2.0,6.3,40.84718,-73.786262,40.84718,-73.786262,13065
111,Clipper Coffee,1.0,,40.846217,-73.785878,40.846217,-73.785878,13065
222,Fire House Corner Deli Grocery,1.0,,40.845418,-73.785457,40.845418,-73.785457,13065
368,Rays Cafe & Restaurant,2.0,,40.844065,-73.785541,40.844065,-73.785541,13065
761,Portofino Restaurant,3.0,5.8,40.853338,-73.790504,40.853338,-73.790504,13065
629,City Island Delicatessan,1.0,,40.852614,-73.789253,40.852614,-73.789253,13065
91,Cuzzins Restaurant And Fine Dining,,,40.847147,-73.787574,40.847147,-73.787574,13065
116,Anthony's Italian Restaurant,,,40.846202,-73.786398,,,13065
174,Shar-Jo Rest,,,40.848693,-73.787292,,,13065
193,A Taste Of Italy,,,40.845624,-73.785657,,,13065
219,Man Overboard Sports Bar and Grill,,,40.845294,-73.786065,40.845294,-73.786065,13065
754,Sal's Pizzeria,1.0,8.3,40.875199,-73.879677,40.875199,-73.879677,13065
410,Madden's Bedford Pub,1.0,7.5,40.873021,-73.888617,40.873021,-73.888617,13065
265,Bedford Park Gourmet Deli,1.0,7.2,40.867955,-73.883963,40.867955,-73.883963,13065
440,Las Maravillas de Mexico Restaurant,2.0,7.4,40.873177,-73.888842,40.873177,-73.888842,13065
440,Jerome Pizza,1.0,7.4,40.873127,-73.888708,40.873127,-73.888708,13065
625,Hudson Garden Grill,3.0,7.4,40.865424,-73.881592,40.865424,-73.881592,13065
473,Bedford Cafe & Restaurant,2.0,7.0,40.873333,-73.889066,40.873333,-73.889066,13065
627,La Cabana 2 Salvadorena Restaurant,1.0,7.1,40.87571,-73.887076,,,13065
672,Subway,1.0,6.7,40.872808,-73.878144,40.872808,-73.878144,13065
464,La Rola Restaurant,2.0,5.9,40.866111,-73.886303,40.866111,-73.886303,13065
321,198 Bainbridge Deli & Grocery,1.0,,40.86853,-73.888844,40.86853,-73.888844,13065
949,Pine Tree Cafe,1.0,6.1,40.862484,-73.880389,40.862484,-73.880389,13065
436,House Pizza,1.0,,40.874043,-73.88467,40.874043,-73.88467,13065
437,Bennys Pizza Pasta,1.0,,40.873127,-73.888708,40.873127,-73.888708,13065
501,Hookah Kings,1.0,,40.874344,-73.887615,40.874344,-73.887615,13065
560,La Gondola Deli,1.0,,40.875432,-73.885247,40.875432,-73.885247,13065
611,New King Wah,1.0,,40.86684,-73.891496,40.86684,-73.891496,13065
641,Bainbridge Fish Market,3.0,,40.873853,-73.879496,40.873853,-73.879496,13065
641,Billy’s Chimi Fritura,2.0,,40.864912,-73.886696,40.864912,-73.886696,13065
688,Kam Man Kitchen,1.0,,40.872911,-73.878323,40.872911,-73.878323,13065
703,Empanadas Monumental,,,40.871475,-73.877438,40.871475,-73.877438,13065
727,Top Fresh Tortillas,1.0,,40.875084,-73.879936,40.875084,-73.879936,13065
755,Webster One Gourmet De,1.0,,40.871493,-73.876738,40.871493,-73.876738,13065
809,Lechonera El Fogon,2.0,,40.864824,-73.892165,40.864824,-73.892165,13065
817,C. Kim's Fruit & Vegetable,2.0,,40.864725,-73.891811,40.864725,-73.891811,13065
776,Salsa Con Fuego,2.0,8.6,40.862263,-73.911507,40.862263,-73.911507,13065
688,Dallas BBQ,2.0,7.1,40.861968,-73.911786,,,13065
307,McDonald's,1.0,5.6,40.854271,-73.907267,40.854271,-73.907267,13065
278,Juniors Seafood Restaurant,3.0,,40.853646,-73.908425,40.853646,-73.908425,13065
374,China Star Buffet,1.0,,40.853216,-73.907622,,,13065
583,Running Cool Restaurant,2.0,,40.858242,-73.904177,40.858242,-73.904177,13065
755,Trio Lounge,2.0,,40.859833,-73.90323,40.859833,-73.90323,13065
761,Fa Bene Pizza,1.0,,40.856051,-73.901206,40.856051,-73.901206,13065
855,Crown Fried Chicken,1.0,,40.849306,-73.905024,40.849306,-73.905024,13065
874,Peking Chinese Restaurant,1.0,,40.848762,-73.905178,40.848762,-73.905178,13065
884,Good Taste Chinese Restaurant,1.0,,40.857396,-73.89933,40.857396,-73.89933,13065
927,Taina Grocery,1.0,,40.854422,-73.899438,40.854422,-73.899438,13065
982,McDonald's,1.0,5.2,40.862491,-73.902848,40.862491,-73.902848,13065
105,Au Bon Pain,,,40.856673,-73.910422,40.856673,-73.910422,13065
291,Mia Pizza & Subs,,,40.853986,-73.907825,40.853986,-73.907825,13065
374,Oli 99 Cent Fresh Pizza,,,40.85345,-73.907129,,,13065
466,El Caridad,,,40.853058,-73.906127,40.853058,-73.906127,13065
489,Milagrosa Juice Bar,,,40.857302,-73.904973,40.857302,-73.904973,13065
564,Madison Cafe,,,40.852709,-73.90502,40.852709,-73.90502,13065
617,Chinese Room Restaurant,,,40.858621,-73.904147,40.858621,-73.904147,13065
709,BBQ Fordham Rd,,,40.862019,-73.911815,,,13065
813,Grace Juice & Salad Bar,,,40.8494,-73.905552,40.8494,-73.905552,13065
832,Maribella Bar Restaurant,,,40.860231,-73.9025,40.860231,-73.9025,13065
842,Hamburger Society,,,40.849861,-73.916774,40.849861,-73.916774,13065
843,Turn On To Love Club,,,40.84821,-73.911766,40.84821,-73.911766,13065
771,La Estrella Bar & Restaurant,,7.5,40.84144,-73.916544,40.84144,-73.916544,13065
856,Suyo Gastrofusion,2.0,7.4,40.840533,-73.918172,40.840533,-73.918172,13065
828,Grandma's Pizza,1.0,7.1,40.851558,-73.928175,40.851558,-73.928175,13065
883,Sam's Deli,1.0,6.4,40.840235,-73.917198,40.840235,-73.917198,13065
276,University Deli,1.0,,40.845681,-73.921649,40.845681,-73.921649,13065
833,Wendy’s,1.0,6.1,40.840492,-73.91769,40.840492,-73.91769,13065
932,Popeyes Louisiana Kitchen,1.0,6.1,40.839741,-73.917805,,,13065
989,McDonald's,1.0,6.0,40.839629,-73.9156,40.839629,-73.9156,13065
593,La Moneda Restaurant,2.0,,40.846394,-73.913055,40.846394,-73.913055,13065
611,Taqueria Huarache,1.0,,40.844033,-73.914497,40.844033,-73.914497,13065
805,Emergency Snack Bar,,,40.840772,-73.92142,40.840772,-73.92142,13065
808,Las Sirenas Restaurant,1.0,,40.849917,-73.910561,40.849917,-73.910561,13065
842,John's Fried Chicken,2.0,,40.840482,-73.922153,40.840482,-73.922153,13065
870,Subaba,,,40.852371,-73.928074,40.852371,-73.928074,13065
936,Kennedy Fried Chicken,1.0,,40.847542,-73.908415,40.847542,-73.908415,13065
975,Mi Reina Restaurant,,,40.854307,-73.91204,40.854307,-73.91204,13065
989,Cafe Cocina,1.0,,40.839073,-73.918249,40.839073,-73.918249,13065
183,Highbrid Internet Cafe,,,40.846347,-73.918917,40.846347,-73.918917,13065
326,Hamburger Society,,,40.849861,-73.916774,40.849861,-73.916774,13065
486,Wing Wong Chinese Restaurant,,,40.848316,-73.913915,40.848316,-73.913915,13065
552,Jobri Cafe,,,40.846984,-73.913208,40.846984,-73.913208,13065
665,Turn On To Love Club,,,40.84821,-73.911766,40.84821,-73.911766,13065
693,My Pizza,,,40.854074,-73.920873,40.854074,-73.920873,13065
774,Bravo Deli Grocery,,,40.842036,-73.924662,40.842036,-73.924662,13065
829,Momumento Sports Bar,,,40.850247,-73.910311,40.850247,-73.910311,13065
794,Best Deli & Grill,1.0,8.9,40.859331,-73.88732,40.859331,-73.88732,13065
912,Gino's Pastry Shop,1.0,9.0,40.855691,-73.888104,40.855691,-73.888104,13065
963,Tino's Delicatessen,1.0,9.2,40.855714,-73.88723,40.855714,-73.88723,13065
996,Delillo Pastry Shop,1.0,9.0,40.85528,-73.887301,40.85528,-73.887301,13065
979,Casa Della Mozzarella Italian Deli,1.0,8.9,40.85528,-73.887301,40.85528,-73.887301,13065
971,Zero Otto Nove,3.0,8.8,40.854706,-73.888593,40.854706,-73.888593,13065
986,Enzo's,1.0,8.7,40.854323,-73.888798,40.854323,-73.888798,13065
963,Full Moon Pizzeria,2.0,8.5,40.855331,-73.887435,40.855331,-73.887435,13065
672,Cơm Tấm Ninh Kiều,1.0,7.9,40.866882,-73.898152,40.866882,-73.898152,13065
921,Howl at the Moon,,8.1,40.857735,-73.886386,40.857735,-73.886386,13065
991,Emilia's Restaurant,2.0,8.2,40.8541,-73.889052,40.8541,-73.889052,13065
167,Fordham Fried Chicken & Seafood,1.0,6.9,40.861804,-73.898138,40.861804,-73.898138,13065
863,White Castle,1.0,7.6,40.858898,-73.886529,,,13065
981,Clinton Hall,2.0,7.4,40.857482,-73.88572,40.857482,-73.88572,13065
922,Rams Deli Plus,1.0,7.1,40.858562,-73.88576,40.858562,-73.88576,13065
502,Chipotle Mexican Grill,1.0,6.7,40.860053,-73.890718,40.860053,-73.890718,13065
775,Subway,1.0,6.8,40.867665,-73.899189,40.867665,-73.899189,13065
993,Popeyes Louisiana Kitchen,1.0,6.6,40.868832,-73.902078,40.868832,-73.902078,13065
131,China City,1.0,,40.860533,-73.89507,40.860533,-73.89507,13065
924,University Pizza & Restaurant,1.0,6.3,40.85856,-73.885847,40.85856,-73.885847,13065
476,Good Taste Chinese Restaurant,1.0,,40.857396,-73.89933,40.857396,-73.89933,13065
545,Hing Wang Restaurant,1.0,,40.86424,-73.891749,40.86424,-73.891749,13065
555,C. Kim's Fruit & Vegetable,2.0,,40.864725,-73.891811,40.864725,-73.891811,13065
582,El Lider Bar & Restaurant,,,40.855834,-73.895026,40.855834,-73.895026,13065
593,Dishari Japanese Restaurant,,,40.863103,-73.889781,40.863103,-73.889781,13065
887,Napoli's Best Pizza,1.0,7.8,40.846885,-73.896399,40.846885,-73.896399,13065
727,Subway,1.0,7.1,40.84069,-73.879233,40.84069,-73.879233,13065
325,Domino's Pizza,1.0,6.7,40.841919,-73.883656,,,13065
653,IHOP,2.0,6.6,40.837194,-73.88488,40.837194,-73.88488,13065
883,Wendy’s,2.0,6.7,40.842796,-73.897865,40.842796,-73.897865,13065
364,Tremont Fish,1.0,,40.845208,-73.890297,40.845208,-73.890297,13065
476,Love Garden,1.0,,40.846255,-73.885391,40.846255,-73.885391,13065
560,Bronx Deli Grocery,1.0,,40.844688,-73.881263,40.844688,-73.881263,13065
593,La Bella Rosa Bakery,1.0,,40.846382,-73.892923,40.846382,-73.892923,13065
595,Kennedy Fried Chicken,1.0,,40.837401,-73.887294,40.837401,-73.887294,13065
605,Deli,1.0,,40.8401,-73.881137,40.8401,-73.881137,13065
615,El Gran Valle II,2.0,,40.837126,-73.887503,40.837126,-73.887503,13065
620,East 174th Street Deli Grocery,1.0,,40.837126,-73.887503,40.837126,-73.887503,13065
625,Los Amigos,2.0,,40.848258,-73.88936,40.848258,-73.88936,13065
973,The Dancing Crane Cafe,2.0,5.9,40.849841,-73.880447,40.849841,-73.880447,13065
656,Dragon City,2.0,,40.836827,-73.886529,40.836827,-73.886529,13065
705,Raffy Super Grocery,1.0,,40.85001,-73.886405,40.85001,-73.886405,13065
734,I Love NY Pizza,1.0,,40.849011,-73.891533,40.849011,-73.891533,13065
747,Twin Donut,1.0,,40.840415,-73.879442,40.840415,-73.879442,13065
747,Chin Ming Chan Chinese Kitchen,1.0,,40.840855,-73.879108,40.840855,-73.879108,13065
792,Brothers Food Market,1.0,,40.84941,-73.884545,40.84941,-73.884545,13065
946,Gustiamo,,,40.834863,-73.883131,40.834863,-73.883131,13065
964,Caribbean Sunshine Restaurant,2.0,,40.840168,-73.876457,40.840168,-73.876457,13065
969,Lucky Chinese Restaurant,1.0,,40.85131,-73.888336,40.85131,-73.888336,13065
1008,Five Star Restaurant,1.0,,40.846794,-73.89784,40.846794,-73.89784,13065
134,Caribbean Sunshine Restaurant,2.0,,40.840168,-73.876457,40.840168,-73.876457,13065
146,Alitalia Pizzeria,1.0,,40.839748,-73.876004,40.839748,-73.876004,13065
164,Twin Donut,1.0,,40.840415,-73.879442,40.840415,-73.879442,13065
164,Chin Ming Chan Chinese Kitchen,1.0,,40.840855,-73.879108,40.840855,-73.879108,13065
124,McDonald's,1.0,5.2,40.840373,-73.876903,40.840373,-73.876903,13065
283,Deli,1.0,,40.8401,-73.881137,40.8401,-73.881137,13065
397,Wang Zeng Feng,,,40.840849,-73.873113,40.840849,-73.873113,13065
400,3D's Legacy Salad Bar & Grill,1.0,,40.840517,-73.873451,40.840517,-73.873451,13065
516,Bronx East Deli,1.0,,40.841097,-73.871897,40.841097,-73.871897,13065
615,Rm Tejada Deli Grocery Bronx,1.0,,40.84219,-73.871412,40.84219,-73.871412,13065
638,Bronx Deli Grocery,1.0,,40.844688,-73.881263,40.844688,-73.881263,13065
730,Gustiamo,,,40.834863,-73.883131,40.834863,-73.883131,13065
752,Joe & Tonys Pizza,1.0,,40.842296,-73.885988,40.842296,-73.885988,13065
760,Taqueria Lupita II,1.0,,40.83967,-73.868607,40.83967,-73.868607,13065
775,Roy's Restaurant & Bar,2.0,,40.842677,-73.885871,40.842677,-73.885871,13065
807,Dragon City,2.0,,40.836827,-73.886529,40.836827,-73.886529,13065
833,Bronx Coffee Shop,,,40.837401,-73.887294,40.837401,-73.887294,13065
842,El Gran Valle II,2.0,,40.837126,-73.887503,40.837126,-73.887503,13065
845,Kennedy Fried Chicken,1.0,,40.837401,-73.887294,40.837401,-73.887294,13065
861,El Nuevo Despertar,2.0,,40.837126,-73.887503,40.837126,-73.887503,13065
874,Kennedy Fried Chicken,1.0,,40.845811,-73.883755,40.845811,-73.883755,13065
881,Texas Chicken & Burgers,1.0,,40.845917,-73.883847,40.845917,-73.883847,13065
940,Mis Antojitos Juice Bar,1.0,,40.831246,-73.874816,40.831246,-73.874816,13065
1003,Archer Deli Grocery,1.0,,40.837465,-73.866163,40.837465,-73.866163,13065
276,John Flints Cafe,,,40.841105,-73.880235,,,13065
965,Bronx Drafthouse,,8.3,40.827943,-73.924521,40.827943,-73.924521,13065
785,Suyo Gastrofusion,2.0,7.4,40.840533,-73.918172,40.840533,-73.918172,13065
970,La Estrella Bar & Restaurant,,7.5,40.84144,-73.916544,40.84144,-73.916544,13065
784,Wholly guacamole,1.0,7.1,40.829612,-73.926772,,,13065
778,Mohegan Sun Sports Bar,2.0,6.9,40.829623,-73.926335,,,13065
840,Sam's Deli,1.0,6.4,40.840235,-73.917198,40.840235,-73.917198,13065
278,Checkers,1.0,,40.836037,-73.922772,40.836037,-73.922772,13065
377,El Tina,3.0,,40.838772,-73.929614,,,13065
974,Vega Alta Sports Bar,2.0,6.1,40.827998,-73.92448,40.827998,-73.92448,13065
434,Win Hing Restaurant,1.0,,40.835539,-73.921178,40.835539,-73.921178,13065
454,Lily's Restaurant,1.0,,40.835713,-73.920703,40.835713,-73.920703,13065
948,McDonald's,1.0,6.0,40.839629,-73.9156,40.839629,-73.9156,13065
514,Tulcingo Bakery,1.0,,40.833925,-73.920942,40.833925,-73.920942,13065
552,John's Fried Chicken,2.0,,40.840482,-73.922153,40.840482,-73.922153,13065
561,National Bakery,1.0,,40.834871,-73.919884,40.834871,-73.919884,13065
606,Emergency Snack Bar,,,40.840772,-73.92142,40.840772,-73.92142,13065
717,Cafe Cocina,1.0,,40.839073,-73.918249,40.839073,-73.918249,13065
777,The One Sushi,2.0,,40.829736,-73.926164,,,13065
783,Blue Point Bleachers Bar,3.0,,40.829603,-73.927122,40.829603,-73.927122,13065
811,Nano Billiard Cafe,2.0,,40.834513,-73.91707,40.834513,-73.91707,13065
814,Double Dragon,1.0,,40.831443,-73.918792,40.831443,-73.918792,13065
825,Sun Fung Chinese Restaurant,1.0,,40.838797,-73.918457,40.838797,-73.918457,13065
986,Eastern Style Chinese,1.0,,40.833921,-73.914947,40.833921,-73.914947,13065
202,Deli Group Corporation,,,40.838424,-73.92645,40.838424,-73.92645,13065
229,El Barrio,,,40.835615,-73.928488,40.835615,-73.928488,13065
618,Xochimilco Family Restaurant,2.0,8.7,40.818697,-73.916779,40.818697,-73.916779,13065
879,Mexicocina,2.0,8.7,40.811973,-73.909703,40.811973,-73.909703,13065
544,Porto Salvo,2.0,8.1,40.823764,-73.913033,40.823764,-73.913033,13065
868,Pitusa Bakery,1.0,8.6,40.812632,-73.90518,40.812632,-73.90518,13065
636,Johnson's BBQ,2.0,8.0,40.822413,-73.902834,40.822413,-73.902834,13065
652,Giovani's Big Pizza,1.0,7.8,40.819904,-73.901735,40.819904,-73.901735,13065
507,Lechonera La Piraña,1.0,7.5,40.815567,-73.906471,40.815567,-73.906471,13065
727,Seis Vecinos Restaurant,2.0,7.7,40.815306,-73.903157,,,13065
730,La Granja Peruvian Restaurant,2.0,7.2,40.814752,-73.914881,40.814752,-73.914881,13065
896,Popeyes Louisiana Kitchen,1.0,7.2,40.812485,-73.904606,40.812485,-73.904606,13065
606,McDonald's,1.0,6.9,40.825126,-73.908492,40.825126,-73.908492,13065
792,Venice Restaurant & Pizzeria,3.0,7.0,40.81268,-73.907456,40.81268,-73.907456,13065
286,Subway,1.0,6.4,40.820264,-73.912683,40.820264,-73.912683,13065
625,McDonald's,1.0,6.2,40.819681,-73.901989,40.819681,-73.901989,13065
342,New China Restaurant,1.0,,40.820029,-73.913374,40.820029,-73.913374,13065
442,Pastora Bakery,1.0,,40.815804,-73.907748,40.815804,-73.907748,13065
466,Delicioso Coco Helado,2.0,,40.82185,-73.909856,40.82185,-73.909856,13065
481,Triple A Chinese Restaurant,1.0,,40.815811,-73.907486,40.815811,-73.907486,13065
632,Lupita's Restaurant,1.0,,40.824563,-73.913457,40.824563,-73.913457,13065
657,Parrilla Latina Steakhouse,2.0,,40.817616,-73.916826,40.817616,-73.916826,13065
712,King Steaks,2.0,,40.814906,-73.915193,40.814906,-73.915193,13065
744,Evolution Gourmet Deli,1.0,,40.821756,-73.901104,40.821756,-73.901104,13065
812,Ivy Juice Bar & Deli,1.0,,40.812542,-73.906532,40.812542,-73.906532,13065
888,El Nuevo Delicioso,1.0,,40.814949,-73.917644,40.814949,-73.917644,13065
912,149 Grill,1.0,,40.816741,-73.919286,40.816741,-73.919286,13065
638,Mottley Kitchen,1.0,8.6,40.810034,-73.921787,40.810034,-73.921787,13065
684,La Morada,1.0,8.6,40.810525,-73.921587,40.810525,-73.921587,13065
695,The Bronx Brewery,2.0,8.5,40.801963,-73.910507,40.801963,-73.910507,13065
833,Mexicocina,2.0,8.7,40.811973,-73.909703,40.811973,-73.909703,13065
928,Don Pancho's Steakhouse,4.0,8.2,40.806767,-73.926911,40.806767,-73.926911,13065
962,Beatstro,3.0,8.0,40.807402,-73.927372,40.807402,-73.927372,13065
151,Bay Pizza,1.0,6.7,40.807117,-73.917741,40.807117,-73.917741,13065
974,Hudson Smokehouse,2.0,7.3,40.80718,-73.927626,40.80718,-73.927626,13065
938,La Granja Peruvian Restaurant,2.0,7.2,40.814752,-73.914881,40.814752,-73.914881,13065
862,Bricks & Hops Beer Garden,1.0,6.9,40.806622,-73.92625,40.806622,-73.92625,13065
951,Papa John's Pizza,1.0,6.5,40.814366,-73.919283,40.814366,-73.919283,13065
119,Good Choice Chinese Restaurant,1.0,,40.806534,-73.917326,40.806534,-73.917326,13065
991,Gio's Pizza & Restaurant,1.0,6.4,40.812175,-73.924536,40.812175,-73.924536,13065
173,No. 1 Wok,1.0,,40.805759,-73.913973,40.805759,-73.913973,13065
179,Master Grill,2.0,,40.805864,-73.914065,40.805864,-73.914065,13065
196,St Ann's Cafe,1.0,,40.807838,-73.917025,40.807838,-73.917025,13065
312,Alians Deli,1.0,,40.807062,-73.919838,40.807062,-73.919838,13065
344,Dallas Fried Chicken,1.0,,40.807987,-73.919567,40.807987,-73.919567,13065
470,Zaros Bread Basket,1.0,,40.80369,-73.92076,40.80369,-73.92076,13065
682,Empanology,2.0,,40.80174,-73.910761,40.80174,-73.910761,13065
694,Willis Gourmet Deli,1.0,,40.810525,-73.921587,40.810525,-73.921587,13065
759,El Guapo Pizzeria,1.0,,40.809815,-73.923922,40.809815,-73.923922,13065
786,Walnut Bus Stop,2.0,,40.800451,-73.910538,40.800451,-73.910538,13065
807,McDonald's,1.0,5.5,40.806315,-73.925626,40.806315,-73.925626,13065
946,Chocobar Cortes,,,40.807439,-73.927235,,,13065
246,The Bronx Brewery,2.0,8.5,40.801963,-73.910507,40.801963,-73.910507,13065
872,Valencia Bakery,1.0,9.2,40.807932,-73.919609,40.807932,-73.919609,13065
606,Milk Burger,1.0,7.3,40.803596,-73.920232,40.803596,-73.920232,13065
835,Golden Pizza,1.0,7.2,40.807555,-73.919551,40.807555,-73.919551,13065
702,Bay Pizza,1.0,6.7,40.807117,-73.917741,40.807117,-73.917741,13065
186,Carmen and Cindy Restaurant,2.0,,40.803209,-73.912391,40.803209,-73.912391,13065
213,Empanology,2.0,,40.80174,-73.910761,40.80174,-73.910761,13065
254,Walnut Bus Stop,2.0,,40.800451,-73.910538,40.800451,-73.910538,13065
347,Caridad Express,2.0,,40.804758,-73.913017,40.804758,-73.913017,13065
471,No. 1 Wok,1.0,,40.805759,-73.913973,40.805759,-73.913973,13065
478,Master Grill,2.0,,40.805864,-73.914065,40.805864,-73.914065,13065
552,Picanteria El Botecito,2.0,,40.80367,-73.919491,40.80367,-73.919491,13065
647,Good Choice Chinese Restaurant,1.0,,40.806534,-73.917326,40.806534,-73.917326,13065
678,Zaros Bread Basket,1.0,,40.80369,-73.92076,40.80369,-73.92076,13065
727,Jalisco Tacos,,,40.806268,-73.917601,,,13065
760,St Ann's Cafe,1.0,,40.807838,-73.917025,40.807838,-73.917025,13065
762,Franco Bakery,2.0,,40.807377,-73.918388,,,13065
799,Alians Deli,1.0,,40.807062,-73.919838,40.807062,-73.919838,13065
838,Texas Chicken & Burgers,1.0,,40.807939,-73.919347,40.807939,-73.919347,13065
862,Pichon IV Deli Grocery,1.0,,40.809147,-73.910384,40.809147,-73.910384,13065
876,Dallas Fried Chicken,1.0,,40.807987,-73.919567,40.807987,-73.919567,13065
125,Gun Hill Tavern,,,40.800538,-73.913383,40.800538,-73.913383,13065
319,Soul Snacks Cookie Co.,,,40.800141,-73.910002,40.800141,-73.910002,13065
361,Marathon Enterprises,,,40.803969,-73.910189,40.803969,-73.910189,13065
494,Cypress Gourmet Dely,,,40.806083,-73.91394,,,13065
849,Pitusa Bakery,1.0,8.6,40.812632,-73.90518,40.812632,-73.90518,13065
657,Margheritas Pizza,1.0,8.1,40.821235,-73.896273,40.821235,-73.896273,13065
612,Seis Vecinos Restaurant,2.0,7.7,40.815306,-73.903157,,,13065
711,Giovani's Big Pizza,1.0,7.8,40.819904,-73.901735,40.819904,-73.901735,13065
893,Lechonera La Piraña,1.0,7.5,40.815567,-73.906471,40.815567,-73.906471,13065
796,Popeyes Louisiana Kitchen,1.0,7.2,40.812485,-73.904606,40.812485,-73.904606,13065
1009,Randall Restaurant,2.0,6.9,40.812254,-73.884568,40.812254,-73.884568,13065
140,New Red Star Chinese Kitchen,1.0,,40.816148,-73.896696,40.816148,-73.896696,13065
727,McDonald's,1.0,6.2,40.819681,-73.901989,40.819681,-73.901989,13065
153,Don Chile Mexican Gril,1.0,,40.816538,-73.896229,40.816538,-73.896229,13065
203,Lucky star Chinese Take Out,1.0,,40.816924,-73.895937,40.816924,-73.895937,13065
811,Domino's Pizza,1.0,6.1,40.821634,-73.891345,40.821634,-73.891345,13065
687,McDonald's,1.0,6.0,40.820341,-73.89121,40.820341,-73.89121,13065
343,McDonald's,1.0,5.6,40.816848,-73.892654,40.816848,-73.892654,13065
330,Harmon's Soul Food Restaurant,1.0,,40.817291,-73.8984,40.817291,-73.8984,13065
552,Hunts Point Chinese Restaurant,1.0,,40.819589,-73.89315,40.819589,-73.89315,13065
554,Nas Famous Deli,1.0,,40.819754,-73.893025,40.819754,-73.893025,13065
634,El Porton Bar Mexican,2.0,,40.812432,-73.902504,40.812432,-73.902504,13065
680,La Patrona Restaurant,1.0,,40.812443,-73.906178,40.812443,-73.906178,13065
694,Kennedy Fried Chicken,1.0,,40.818778,-73.889052,40.818778,-73.889052,13065
698,Hunts Point Deli,1.0,,40.816786,-73.888292,,,13065
720,Sin Ya Restaurant,1.0,,40.819363,-73.88938,40.819363,-73.88938,13065
720,El Despertar Restaurant,2.0,,40.820177,-73.901614,40.820177,-73.901614,13065
