Borough,Neighbourhood,Latitude_x,Longitude_x,Median_Cost_Per_Studio,Median_Cost_Per_1_Bed,Median_Cost_Per_2_Bed,Avg_Cost_Per_Studio,Avg_Cost_Per_1_Bed,Avg_Cost_Per_2_Bed,Avg_Cost_Per_3_Bed,Latitude_y,Longitude_y,Zipcode,Restaurant_Count_Name,Restaurant_Mean_Distance (m),Restaurant_Mean_Rating,Restaurant_Mean_Price,Restaurant_Sum_Reviews,School_Count_Name,Park_Count_Name,Transit_Count_Name,Grocery_Count_Name,Rat_Mean_Case Open?,Rat_Mean_Days Complaint Open,Uber_Sum_Ride Count,Uber_Mean_Ride Count,resto_cluster,Transport_Cluster,Location_Cluster,Resto_Rat_Cluster,POI_Cluster
Manhattan,Tudor City,40.7469174107402,-73.97121928722265,,,,,,,,40.7469174107402,-73.97121928722265,10017.0,48,1771.575439896875,4.253186274509805,2.340909090909091,31858.0,4.0,15.0,10.0,6.0,0.0,10.628712871287128,41.0,1.0,1,0,0,0,0
Manhattan,Stuyvesant Town,40.73099955477061,-73.97405170469203,2250.0,1600.0,4100.0,,,,,40.73099955477061,-73.97405170469203,10009.0,57,562.9855657862116,4.236016511867906,1.8545454545454545,33231.0,14.0,21.0,27.0,9.0,0.0,11.79310344827586,159.0,1.0,1,0,0,0,0
Manhattan,Flatiron,40.739673047638426,-73.9909471052826,,,,,,,,40.739673047638426,-73.9909471052826,10011.0,62,598.5072390582999,4.278273244781784,2.3833333333333333,63300.0,28.0,13.0,18.0,8.0,0.0,10.160098522167488,730.0,1.0,1,4,0,0,0
Queens,Sunnyside Gardens,40.74565180608076,-73.91819286431682,,,,,,,,40.74565180608076,-73.91819286431682,11104.0,61,542.0210834221142,4.174606235936998,1.6,16054.0,9.0,6.0,20.0,9.0,0.0045871559633027,11.288990825688073,16.0,1.0,0,0,0,0,2
Queens,Blissville,40.73725071694497,-73.93244235260178,,,2000.0,,,,,40.73725071694497,-73.93244235260178,11101.0,25,726.8,3.399077277970012,1.4166666666666667,0.0,0.0,0.0,1.0,0.0,0.0069930069930069,14.664335664335663,0.0,0.0,0,3,0,2,2
Brooklyn,Fulton Ferry,40.70328109093014,-73.99550751888415,,,,,,,,40.70328109093014,-73.99550751888415,11201.0,25,396.68,4.303529411764707,1.7916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,14.657894736842104,0.0,0.0,1,1,0,2,1
Brooklyn,Vinegar Hill,40.70332149882874,-73.98111603592393,,1500.0,4500.0,,,,,40.70332149882874,-73.98111603592393,11201.0,25,604.36,4.171764705882354,1.4782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,14.92753623188406,80.0,1.0,1,0,0,2,1
Brooklyn,Weeksville,40.67503986503237,-73.93053108817338,,,,,,,,40.67503986503237,-73.93053108817338,11233.0,53,635.0616352901898,3.868584825234442,1.511111111111111,12463.0,27.0,28.0,17.0,8.0,0.0076670317634173,14.670317634173056,1.0,1.0,1,0,0,2,0
Brooklyn,Broadway Junction,40.67786104769531,-73.90331684852599,,,,,,,,40.67786104769531,-73.90331684852599,11207.0,25,687.32,2.751633986928105,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.0536585365853658,8.682926829268293,10.0,1.0,1,0,0,3,1
Brooklyn,Dumbo,40.70317632822692,-73.9887528074504,1313.0,1650.0,5620.0,3189.0,4132.0,6086.0,9144.0,40.70317632822692,-73.9887528074504,11201.0,122,631.3622797786946,4.08664722087182,1.9391304347826088,74115.0,47.0,47.0,62.0,13.0,0.0047846889952153,14.5933014354067,102.0,1.0,1,0,0,0,0
Staten Island,Manor Heights,40.60180957631444,-74.12059399718001,,,1450.0,,,,,40.60180957631444,-74.12059399718001,10314.0,20,574.5,3.379084967320261,1.4,0.0,0.0,0.0,0.0,0.0,0.0,23.166666666666668,0.0,0.0,0,3,1,1,2
Staten Island,Willowbrook,40.60370692627371,-74.13208447484298,,1500.0,1550.0,,,,,40.60370692627371,-74.13208447484298,10314.0,200,730.1247665873713,3.6546781756180735,1.6934306569343065,35516.0,94.0,24.0,136.0,8.0,0.0,12.912087912087912,0.0,0.0,0,2,1,0,0
Staten Island,Sandy Ground,40.541139922091766,-74.21776636068567,,,,,,,,40.541139922091766,-74.21776636068567,10309.0,11,910.818181818182,2.915966386554622,1.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,16.555555555555557,0.0,0.0,0,3,1,1,2
Staten Island,Egbertville,40.579118742961214,-74.12727240604946,,,,,,,,40.579118742961214,-74.12727240604946,10306.0,9,634.7777777777778,2.7647058823529416,1.25,0.0,0.0,0.0,0.0,0.0,0.0,16.23076923076923,0.0,0.0,0,3,1,1,2
Queens,Roxbury,40.56737588957032,-73.89213760232822,,,,,,,,40.56737588957032,-73.89213760232822,11697.0,9,383.7244667077369,4.116666666666666,1.75,904.0,2.0,5.0,3.0,1.0,0.0,77.0,0.0,0.0,0,3,0,1,2
Brooklyn,Homecrest,40.598525095137255,-73.95918459428702,,,,,,,,40.598525095137255,-73.95918459428702,11229.0,25,394.44,2.7821350762527235,1.5909090909090908,0.0,0.0,0.0,0.0,0.0,0.009090909090909,10.654545454545454,1.0,1.0,1,0,0,2,1
Queens,Middle Village,40.716414511158185,-73.88114319200604,1675.0,1800.0,2100.0,,,,,40.716414511158185,-73.88114319200604,11379.0,47,611.3130610708541,3.8105212816834055,1.4651162790697674,9186.0,20.0,6.0,18.0,3.0,0.0084745762711864,11.016949152542374,1.0,1.0,0,0,0,2,2
Staten Island,Prince's Bay,40.52626406734812,-74.20152556457658,,,,,,,,40.52626406734812,-74.20152556457658,10312.0,91,347.037983968778,3.5850433196534426,1.5857142857142856,13935.0,39.0,17.0,70.0,2.0,0.0,29.06451612903226,0.0,0.0,0,2,1,1,2
Staten Island,Lighthouse Hill,40.57650629379489,-74.13792663771568,,,,,,,,40.57650629379489,-74.13792663771568,10306.0,132,762.6318437999003,3.757765328353564,1.7065217391304348,26044.0,54.0,21.0,125.0,4.0,0.0,25.6,0.0,0.0,0,2,1,0,0
Staten Island,Richmond Valley,40.51954145748909,-74.22957080626941,,,,,,,,40.51954145748909,-74.22957080626941,10309.0,101,637.127779166676,3.746132299073475,1.6835443037974684,17087.0,25.0,25.0,80.0,3.0,0.0,12.071428571428571,0.0,0.0,0,2,1,0,0
Queens,Malba,40.79060155670148,-73.82667757138641,,,,,,,,40.79060155670148,-73.82667757138641,11357.0,71,721.961640094415,3.859048537447766,1.6363636363636365,9295.0,38.0,11.0,44.0,5.0,0.0,14.578947368421051,0.0,0.0,0,3,0,0,0
Brooklyn,Highland Park,40.6819989345173,-73.890345709872,,,,,,,,40.6819989345173,-73.890345709872,11207.0,95,701.6825515063279,3.631943410275503,1.380281690140845,20237.0,37.0,42.0,39.0,18.0,0.0,14.167721518987342,0.0,0.0,1,1,0,0,0
Brooklyn,Madison,40.60937770113766,-73.94841515328893,,,,,,,,40.60937770113766,-73.94841515328893,11229.0,89,704.9902235239967,3.79309905780494,1.5128205128205128,18620.0,33.0,9.0,24.0,17.0,0.0138888888888888,12.09722222222222,0.0,0.0,1,1,0,0,0
Bronx,Bronxdale,40.85272297633017,-73.86172577555115,,,,,,,,40.85272297633017,-73.86172577555115,10462.0,88,638.5297126161207,3.696934865900383,1.524390243902439,28909.0,30.0,16.0,35.0,23.0,0.0055096418732782,6.112947658402204,0.0,0.0,1,1,0,0,0
Bronx,Allerton,40.86578787802982,-73.85931863221647,1850.0,1400.0,1800.0,,,,,40.86578787802982,-73.85931863221647,10467.0,82,515.2963233685742,3.6818494965553774,1.21875,12077.0,35.0,24.0,32.0,18.0,0.0019723865877712,8.936883629191321,0.0,0.0,1,1,0,2,0
Bronx,Kingsbridge Heights,40.8703923914147,-73.90152264513144,,,,,,,,40.8703923914147,-73.90152264513144,10468.0,58,589.6386867018618,3.667201426024956,1.3076923076923077,16803.0,26.0,18.0,20.0,12.0,0.0074626865671641,7.308102345415778,0.0,0.0,1,1,0,2,0
Brooklyn,Erasmus,40.64692606658579,-73.94817709920184,,,,,,,,40.64692606658579,-73.94817709920184,11226.0,77,585.5142995419758,3.845854341736695,1.523076923076923,17867.0,30.0,10.0,47.0,18.0,0.0122324159021406,11.276758409785932,2.0,1.0,1,0,0,0,0
Manhattan,Hudson Yards,40.75665808227519,-74.00011136202637,,,,,,,,40.75665808227519,-74.00011136202637,10001.0,62,1964.460545071522,4.201138519924099,1.915254237288136,62690.0,28.0,28.0,29.0,4.0,0.0,12.623655913978494,26.0,1.0,1,0,0,0,0
Queens,Hammels,40.58733774018741,-73.80553002968718,,,,,,,,40.58733774018741,-73.80553002968718,11693.0,58,631.0650830456578,3.894376618571957,1.4081632653061225,9496.0,11.0,17.0,18.0,2.0,0.0,20.12903225806452,1.0,1.0,0,0,0,1,2
Queens,Bayswater,40.61132169128384,-73.76596781445627,,,,,,,,40.61132169128384,-73.76596781445627,11691.0,48,530.5107164222989,3.6159477124183006,1.1538461538461535,5916.0,32.0,18.0,30.0,10.0,0.0,8.9,0.0,0.0,0,3,0,2,0
Queens,Queensbridge,40.75609129709471,-73.94563070334091,,,,,,,,40.75609129709471,-73.94563070334091,11101.0,101,860.3616299776282,4.0248366013071895,1.8522727272727275,41362.0,48.0,36.0,63.0,9.0,0.0434782608695652,6.434782608695652,1.0,1.0,0,2,0,3,0
Staten Island,Fox Hills,40.61731079252983,-74.08173992211962,,,5595.0,,,,,40.61731079252983,-74.08173992211962,10304.0,94,699.1839141392734,3.860477202929365,1.631578947368421,12823.0,41.0,20.0,80.0,6.0,0.0061349693251533,12.63803680981595,0.0,0.0,0,2,1,0,0
