,Name,Price,Rating,Reviews,Address,Latitude,Longitude,Category
3897,Chieng Garden Kitchen,1.0,3.1,73.0,"183 Broad Street, Staten Island",40.6244134,-74.0809795,restaurant
3898,The Best Coffee Shop,1.0,4.5,209.0,"117 Water Street, Staten Island",40.6271181,-74.07799700000001,restaurant
3899,Romeo's Pizza,1.0,4.3,91.0,"117 Broad Street, Staten Island",40.62481210000001,-74.0793422,restaurant
3907,ae_organic_foodstuff,,,,"95 Water Street, Staten Island",40.6272168,-74.0772623,restaurant
3908,TeeTee's Frituras,,4.7,31.0,"95 Water Street, Staten Island",40.6272168,-74.0772623,restaurant
3909,Oh Oh Coquito,,,,"95 Water Street, Staten Island",40.6272168,-74.0772623,restaurant
3910,Candy Zone Wholesale Distributor,,5.0,1.0,"92 Canal Street, Staten Island",40.6265006,-74.0765739,restaurant
3911,Beyond The Sea,,4.2,90.0,"84 Canal Street, Staten Island",40.626397,-74.076195,restaurant
3938,Denino’s Pizzeria & Tavern,2.0,4.6,2185.0,"524 Port Richmond Avenue, Staten Island",40.63020679999999,-74.14024789999999,restaurant
3954,Plaza San Jeronimo Deli,,4.3,142.0,"465 Port Richmond Avenue, Staten Island",40.631006,-74.13864699999999,restaurant
4031,Empire East,2.0,3.8,270.0,"2740 Hylan Boulevard, Staten Island",40.56459330000001,-74.1136542,restaurant
4059,Patrizia's Of Staten Island,2.0,4.6,1788.0,"4255 Amboy Road, Staten Island",40.5472234,-74.15794319999999,restaurant
4062,Pacific Kitchen,,4.5,95.0,"4255 Amboy Road, Staten Island",40.547554,-74.158003,restaurant
4119,New Asha Sri Lanka Restaurant,1.0,4.6,293.0,"322 Victory Boulevard, Staten Island",40.6341992,-74.085324,restaurant
4127,Dunkin',1.0,4.0,456.0,"450 Bay Street, Staten Island",40.6311349,-74.07686439999999,restaurant
4131,Dosa Garden,1.0,4.2,281.0,"323 Victory Boulevard, Staten Island",40.634252,-74.085711,restaurant
4132,New Choi Hee,1.0,3.4,83.0,"426 Bay Street, Staten Island",40.6317703,-74.0762872,restaurant
4133,Ruddy & Dean,3.0,4.5,396.0,"44 Richmond Terrace, Staten Island",40.6440209,-74.0767576,restaurant
4134,McDonald's,1.0,3.3,1657.0,"501 Bay Street, Staten Island",40.6299472,-74.07640769999999,restaurant
4135,Marie's Gourmet,2.0,4.4,403.0,"5 Hyatt Street, Staten Island",40.6422971,-74.0767217,restaurant
4137,Cargo Cafe,1.0,4.3,460.0,"120 Bay Street, Staten Island",40.6394876,-74.0758424,restaurant
4140,Veranda Cafe,2.0,4.1,33.0,"915 Victory Boulevard, Staten Island",40.6223605,-74.097934,restaurant
4146,Mama's Cuisine,,4.4,5.0,"360 Targee Street, Staten Island",40.6183851,-74.08515539999999,restaurant
4147,Mona's Cuisine,,4.8,114.0,"360 Targee Street, Staten Island",40.6183936,-74.0850586,restaurant
4148,Road House,2.0,4.1,317.0,"1400 Clove Road, Staten Island",40.6133229,-74.1007339,restaurant
4149,Dunkin',1.0,3.6,220.0,"1201 Victory Boulevard, Staten Island",40.6165201,-74.10402979999999,restaurant
4153,Chinese Restaurant,,,,United States,40.6155967,-74.10323799999999,restaurant
4154,New Wing Hing,1.0,3.9,45.0,"1282 Clove Road, Staten Island",40.615571,-74.10327,restaurant
4155,La Rosa Chicken & Grill - Victory Boulevard,1.0,3.9,240.0,"1172 Victory Boulevard, Staten Island",40.6164323,-74.1030281,restaurant
4156,Grab & Go Asian Cuisine,1.0,4.7,19.0,"1204 Victory Boulevard, Staten Island",40.6160342,-74.1038425,restaurant
4157,Napoli Pizza - Victory,2.0,3.9,194.0,"1206 Victory Boulevard, Staten Island",40.6160482,-74.1039296,restaurant
4160,George's,1.0,4.5,571.0,"753 Coney Island Avenue, Brooklyn",40.6390287,-73.96851520000001,restaurant
4166,Campbells Kitchen,,4.7,30.0,"2602 Snyder Avenue, Brooklyn",40.6486921,-73.95271950000001,restaurant
4167,Fisherman's Cove,1.0,3.6,133.0,"4 Newkirk Plaza, Brooklyn",40.6355197,-73.962582,restaurant
4168,Burger King,1.0,3.6,538.0,"971 Flatbush Avenue, Brooklyn",40.6478978,-73.95795199999999,restaurant
4170,Lo Duca Pizza,1.0,4.8,494.0,"14 Newkirk Plaza, Brooklyn",40.6350363,-73.9625705,restaurant
4172,La Cabaña Rodríguez,1.0,4.1,1383.0,"1062 Flatbush Avenue, Brooklyn",40.6447824,-73.9582813,restaurant
4173,BoBo Kitchen,1.0,3.2,211.0,"1601 Cortelyou Road, Brooklyn",40.6418229,-73.9634639,restaurant
4174,The Ox Tavern,2.0,4.4,597.0,"1715 Foster Avenue, Brooklyn",40.63537940000001,-73.9608969,restaurant
4181,Prime Avenue,2.0,4.0,1091.0,"377 Kingston Avenue, Brooklyn",40.6661104,-73.9423509,restaurant
4191,Noribar,2.0,4.3,540.0,"326 Kingston Avenue, Brooklyn",40.667952,-73.94250339999999,restaurant
4195,Sweet Expressions,2.0,4.5,717.0,"310 Kingston Avenue, Brooklyn",40.6683324,-73.94254269999999,restaurant
4198,Ess&Bentch,1.0,4.3,784.0,"313 Kingston Avenue, Brooklyn",40.6685938,-73.9420567,restaurant
4200,Subway,1.0,3.7,136.0,"241 B, 1 Rockaway Parkway, Brooklyn",40.6614502,-73.92008899999999,restaurant
4201,Wendy's,1.0,3.4,2272.0,"505 Utica Avenue, Brooklyn",40.661171,-73.9310654,restaurant
4202,West Cuisine,1.0,4.6,81.0,"916 Clarkson Avenue, Brooklyn",40.6566727,-73.9275347,restaurant
4203,Simone's,,4.4,182.0,"846 Clarkson Avenue, Brooklyn",40.6565045,-73.93018649999999,restaurant
4204,McDonald's,1.0,3.8,1687.0,"701 Utica Avenue, Brooklyn",40.6561686,-73.9306141,restaurant
4210,Three Star Juice Lounge,,4.4,155.0,"482 Utica Avenue, Brooklyn",40.66170930000001,-73.93178,restaurant
4216,Island Burger,1.0,3.9,1115.0,"504 Utica Avenue, Brooklyn",40.66170930000001,-73.93178,restaurant
4219,Phil-Am Kusina,2.0,4.7,264.0,"556 Tompkins Avenue, Staten Island",40.6124623,-74.071427,restaurant
4220,"Alhumza - Pakistani/Indian - Halal Meat, Restaurant and Grocceries",2.0,3.8,312.0,"629 Richmond Road, Staten Island",40.6113238,-74.08887229999999,restaurant
4221,El Pollo Restaurant & Bar,1.0,4.2,885.0,"560 Richmond Road, Staten Island",40.6129713,-74.0872433,restaurant
4222,My Pizza and Restaurant,2.0,3.9,429.0,"755 Targee Street, Staten Island",40.608943,-74.08784399999999,restaurant
4228,Amins fried chiken,,4.8,21.0,"610 Richmond Road, Staten Island",40.61166189999999,-74.0880935,restaurant
4235,Palm Grill,,3.5,2.0,"160 Saint Marys Avenue #1/2, Staten Island",40.6139626,-74.0725819,restaurant
4236,Pizza Mia,1.0,3.9,120.0,"529 Tompkins Avenue, Staten Island",40.6128835,-74.0713822,restaurant
4239,Dunkin',1.0,3.9,341.0,"Forest Plaza, 1351 Forest Avenue, Staten Island",40.62606210000001,-74.1346854,restaurant
4240,Crown Palace,2.0,3.7,92.0,"1267 Forest Avenue, Staten Island",40.6266873,-74.1315735,restaurant
4241,Subway,1.0,2.8,37.0,"Forest L, 1351 Forest Avenue, Staten Island",40.6265978,-74.13580309999999,restaurant
4243,Gyro King (Staten Island ),1.0,4.3,372.0,"1267 Forest Avenue, Staten Island",40.62672399999999,-74.132003,restaurant
4245,Fortune Cookie,1.0,3.3,122.0,"1351 Forest Avenue, Staten Island",40.6262299,-74.1355571,restaurant
4246,Popeyes Louisiana Kitchen,1.0,3.7,863.0,"1351 Forest Avenue, Staten Island",40.6265872,-74.135449,restaurant
4247,Gino's,2.0,4.3,81.0,"1351 Forest Avenue, Staten Island",40.6262299,-74.1355571,restaurant
4249,Miyabi II Asian Fusion,2.0,4.5,320.0,"1348 Forest Avenue, Staten Island",40.62577940000001,-74.13442189999999,restaurant
4250,G-Knows Cheesesteaks,1.0,4.3,316.0,"1310 Forest Avenue, Staten Island",40.6261778,-74.1336333,restaurant
4251,Metro Pizza,2.0,4.0,156.0,"1218 Forest Avenue, Staten Island",40.62622080000001,-74.13039599999999,restaurant
4252,Call It A Wrap,2.0,4.4,207.0,"1198 Forest Avenue, Staten Island",40.6260389,-74.1298728,restaurant
4254,The LocaL,2.0,4.3,411.0,"316 Manor Road, Staten Island",40.6203847,-74.1238247,restaurant
4259,Mike’s Dakota Diner,2.0,3.9,794.0,"921 Richmond Avenue, Staten Island",40.6249177,-74.1485397,restaurant
4260,Subway,1.0,4.1,148.0,"786A Port Richmond Avenue, Staten Island",40.6252424,-74.14520379999999,restaurant
4261,IHOP,1.0,3.9,1173.0,"935 Richmond Avenue, Staten Island",40.62430579999999,-74.1481977,restaurant
4263,Cheng's Restaurant,,3.6,99.0,"2040 Forest Avenue, Staten Island",40.6256389,-74.1558974,restaurant
4264,Real Madrid,2.0,4.4,753.0,"2075 Forest Avenue, Staten Island",40.626607,-74.158427,restaurant
4265,Brother's Pizzeria,2.0,4.5,1785.0,"750 Port Richmond Avenue, Staten Island",40.6255202,-74.1437842,restaurant
4266,Wingstop,2.0,3.4,226.0,"1756 Forest Avenue, Staten Island",40.6243054,-74.1471856,restaurant
4267,Pollo Tropical,1.0,,,"2005 Forest Avenue, Staten Island",40.6262438,-74.1560404,restaurant
4268,Dairy Queen Grill & Chill,1.0,4.2,669.0,"2005 Forest Avenue, Staten Island",40.6262514,-74.15604379999999,restaurant
4269,McDonald's,1.0,3.5,1783.0,"1815 Forest Avenue, Staten Island",40.6255399,-74.1493692,restaurant
4271,Yum Yum,1.0,3.6,137.0,"1778 Forest Avenue, Staten Island",40.6249236,-74.1484342,restaurant
4273,La Catracha,,3.9,81.0,"68 Van Riper Street, Staten Island",40.62561460000001,-74.1441327,restaurant
4274,Rinconcito Paisa,2.0,4.1,898.0,"1976 Forest Avenue #2131, Staten Island",40.62558680000001,-74.15516939999999,restaurant
4280,"L&B Homemade Food, Inc",,4.8,85.0,"2960 Richmond Terrace, Staten Island",40.6367477,-74.15881879999999,restaurant
4284,Big Al's Soul Food Kitchen,1.0,4.3,116.0,"170 South Avenue, Staten Island",40.6357664,-74.1663852,restaurant
4285,Tu Tipico Domincano,,4.3,6.0,"174 South Avenue, Staten Island",40.6357078,-74.16642929999999,restaurant
4313,Italianissimo Ristorante Cafe Bar,2.0,4.5,263.0,"107 McClean Avenue, Staten Island",40.5986314,-74.0656973,restaurant
4315,Chinar On The Island,2.0,4.3,341.0,"283 Sand Lane, Staten Island",40.5927938,-74.0680075,restaurant
4320,L & R Pizza,1.0,4.3,161.0,"133 McClean Avenue, Staten Island",40.5981761,-74.0664425,restaurant
4323,Nori Yakitori and Ramen,,4.4,32.0,"900 Hylan Boulevard, Staten Island",40.59812590000001,-74.07242339999999,restaurant
4324,Bagel & Panini Co. LLC,,5.0,39.0,"900 Hylan Boulevard, Staten Island",40.59812590000001,-74.07242339999999,restaurant
4326,Via Ponte Pizzeria,2.0,4.3,204.0,"147 McClean Avenue, Staten Island",40.597973,-74.06705629999999,restaurant
4328,Cinco de Mayo Restaurant & Bar,,4.2,37.0,"2110 Clove Road, Staten Island",40.60313819999999,-74.0834268,restaurant
4329,No 1 Chinese Kitchen,1.0,3.6,67.0,"1250 Hylan Boulevard, Staten Island",40.5971696,-74.0842435,restaurant
4330,Bocelli,3.0,4.6,483.0,"1250 Hylan Boulevard, Staten Island",40.59740559999999,-74.08412009999999,restaurant
4331,Perkins Restaurant & Bakery,2.0,4.1,953.0,"1409 Hylan Boulevard, Staten Island",40.5944214,-74.08699969999999,restaurant
4332,Brooklyn's Finest Pizza,1.0,4.0,399.0,"1250 Hylan Boulevard, Staten Island",40.5972028,-74.0841631,restaurant
4333,Royal Crown Bakery,2.0,4.6,1856.0,"1350 Hylan Boulevard, Staten Island",40.595582,-74.085566,restaurant
4334,Fuji,2.0,4.0,218.0,"1115 Hylan Boulevard, Staten Island",40.59875400000001,-74.079726,restaurant
4335,Domino's Pizza,1.0,3.3,332.0,"1300 Hylan Boulevard, Staten Island",40.59653950000001,-74.0850887,restaurant
4338,Nino's Restaurant,2.0,4.6,673.0,"1110 Hylan Boulevard, Staten Island",40.5983333,-74.07972219999999,restaurant
4339,Dunkin',1.0,3.9,259.0,"1300 Hylan Boulevard, Staten Island",40.5965922,-74.0850447,restaurant
4340,Cafe Luna,2.0,4.4,281.0,"1300 Hylan Boulevard, Staten Island",40.5968208,-74.08514699999999,restaurant
4345,Pho Plus Vietnamese noodle,,4.5,26.0,"1300 Hylan Boulevard, Staten Island",40.59690299999999,-74.08510009999999,restaurant
4348,Indian Xpress 2,2.0,4.2,131.0,"1201 Hylan Boulevard, Staten Island",40.5983682,-74.0830482,restaurant
4359,HKS Kitchen,2.0,4.5,235.0,"1434 Richmond Road Suite D, Staten Island",40.5942815,-74.098692,restaurant
4362,Kuzina,1.0,4.1,189.0,"1458 Hylan Boulevard, Staten Island",40.5927134,-74.0867275,restaurant
4365,Cielo,2.0,4.5,300.0,"1435 Hylan Boulevard, Staten Island",40.593505,-74.087242,restaurant
4385,Juicy Lucy BBQ,2.0,4.2,844.0,"809 Father Capodanno Boulevard, Staten Island",40.5761401,-74.08280359999999,restaurant
4389,Moe's Southwest Grill,1.0,4.1,391.0,"2397 Hylan Boulevard, Staten Island",40.5727325,-74.1079772,restaurant
4390,Starbucks,2.0,4.0,507.0,"2530 Hylan Boulevard, Staten Island",40.56958900000001,-74.10972199999999,restaurant
4391,Pizzeria Giove,2.0,4.5,436.0,"278 New Dorp Lane, Staten Island",40.57212930000001,-74.113109,restaurant
4392,La Strada,2.0,4.5,427.0,"139 New Dorp Lane, Staten Island",40.5738889,-74.1155556,restaurant
4393,Better Gourmet Health Kitchen,2.0,4.1,137.0,"2333 Hylan Boulevard, Staten Island",40.57413649999999,-74.1065802,restaurant
4394,Pronto Pizza Pasta,1.0,3.7,277.0,"337 New Dorp Lane, Staten Island",40.57136059999999,-74.11116679999999,restaurant
4396,Simple Asia,2.0,4.6,206.0,"2333 Hylan Boulevard, Staten Island",40.57431200000001,-74.10647,restaurant
4398,Wing World,1.0,3.9,239.0,"332 New Dorp Lane, Staten Island",40.57125199999999,-74.1114729,restaurant
4399,Fresh Tortillas,1.0,4.1,358.0,"304 New Dorp Lane, Staten Island",40.5717394,-74.1123563,restaurant
4400,Piece-A-Cake,2.0,4.5,554.0,"177 New Dorp Lane, Staten Island",40.57344539999999,-74.1148101,restaurant
4401,Papa Johns Pizza,1.0,3.4,156.0,"2175 Hylan Boulevard, Staten Island",40.5775126,-74.1033521,restaurant
4402,Cantina Mexicana,,4.5,362.0,"140 New Dorp Lane, Staten Island",40.5737022,-74.1160633,restaurant
4405,Cafe Con Pan,,3.8,230.0,"32 New Dorp Plaza, Staten Island",40.57377069999999,-74.1163037,restaurant
4406,White Castle,1.0,3.9,1105.0,"2221 Hylan Boulevard, Staten Island",40.5764055,-74.104229,restaurant
4407,Taste of India II,2.0,4.4,485.0,"287 New Dorp Lane, Staten Island",40.572234,-74.11260899999999,restaurant
4411,Chipotle Mexican Grill,1.0,3.8,699.0,"B, 2602 Hylan Boulevard, Staten Island",40.5678977,-74.11147009999999,restaurant
4412,Jersey Mike's Subs,1.0,4.1,245.0,"2714 Hylan Boulevard, Staten Island",40.5654202,-74.112993,restaurant
4416,Hylan Diner,2.0,4.1,1185.0,"2561 Hylan Boulevard, Staten Island",40.5693248,-74.1114935,restaurant
4428,Genki Sushi,2.0,4.4,266.0,"150 Greaves Lane, Staten Island",40.5538195,-74.1427483,restaurant
4430,Piccolino Restaurant NY,2.0,4.5,323.0,"3935 Amboy Road, Staten Island",40.55166610000001,-74.1497515,restaurant
4431,Villa Paradiso Ristorante Italiano,2.0,4.7,405.0,"145 Greaves Lane, Staten Island",40.5534203,-74.1435742,restaurant
4433,Mimmo's Brick Oven Pizza & Trattoria,2.0,4.4,268.0,"15 Giffords Lane, Staten Island",40.55121630000001,-74.1501177,restaurant
4434,La Candela Española,2.0,4.3,224.0,"3923 Amboy Road, Staten Island",40.5516432,-74.14930559999999,restaurant
4437,Lucky Fortune,2.0,3.7,120.0,"3945 Amboy Road, Staten Island",40.5515377,-74.1500764,restaurant
4438,Flanagan's Tavern,1.0,4.4,172.0,"3932 Amboy Road, Staten Island",40.5512135,-74.1495011,restaurant
4462,Z-Two Restaurant & Lounge,2.0,4.1,1174.0,"2925 Veterans Road West, Staten Island",40.5272941,-74.2307968,restaurant
4468,Applebee's Grill + Bar,2.0,3.9,730.0,"2720 Veteran's Road West, Staten Island",40.5301017,-74.22911069999999,restaurant
4474,Panera Bread,2.0,4.1,423.0,"2965 Veterans Road West, Staten Island",40.5264244,-74.23070849999999,restaurant
4475,Pronto Pizza Pasta,1.0,4.3,262.0,"2935 Veterans Road West, Staten Island",40.52658499999999,-74.23093399999999,restaurant
4487,Misaki Sushi,2.0,4.3,129.0,"645, 108 Rossville Avenue, Staten Island",40.542817,-74.20779809999999,restaurant
4488,Sunset Pizza,1.0,4.2,110.0,"645 Rossville Avenue, Staten Island",40.54277,-74.20781199999999,restaurant
4493,Islander Taste Chinese Restaurant,,3.8,63.0,"645 Rossville Avenue store 104, Staten Island",40.542817,-74.20779809999999,restaurant
4514,Subway,1.0,3.5,69.0,"2409 Richmond Avenue, Staten Island",40.5886708,-74.1665713,restaurant
4515,Bario's,1.0,3.7,428.0,"446 Nome Avenue, Staten Island",40.589666,-74.164718,restaurant
4516,Starbucks,2.0,4.1,592.0,"2505 Richmond Avenue, Staten Island",40.5866036,-74.16765010000002,restaurant
4517,QDOBA Mexican Eats,1.0,4.0,428.0,"2335 Richmond Avenue, Staten Island",40.5909256,-74.1644609,restaurant
4519,Holy Schnitzel (Staten Island),2.0,4.5,539.0,"438 Nome Avenue, Staten Island",40.589608,-74.16453369999999,restaurant
4521,Wendy's,1.0,3.9,1057.0,"26 Richmond Hill Road, Staten Island",40.58819690000001,-74.1669041,restaurant
4523,Dynasty Taste,2.0,4.0,105.0,"77 Richmond Hill Road, Staten Island",40.5879905,-74.16526089999999,restaurant
4526,Dunkin',1.0,3.9,155.0,"Kenbar Plaza, 77 A Richmond Hill Road, Staten Island",40.5878889,-74.1653288,restaurant
4527,Mr Pizza's Pasta House,2.0,4.3,231.0,"2325 Richmond Avenue, Staten Island",40.591084,-74.16410599999999,restaurant
4528,Peking Taste Chinese and Thai Restaurant,1.0,3.9,79.0,"2343 Richmond Avenue, Staten Island",40.59082459999999,-74.1647066,restaurant
4529,Taco Bell,1.0,4.0,66.0,"2259 Richmond Avenue, Staten Island",40.592119,-74.1633307,restaurant
4530,Dunkin',1.0,3.3,29.0,"Heartland Shopping Center, 2275-2375 Richmond Avenue, Staten Island",40.5908811,-74.1644527,restaurant
4531,Moon & Flower House 月花坊 (Staten Island),,3.7,24.0,"458 Nome Avenue, Staten Island",40.5899662,-74.1651952,restaurant
4532,Island Kitchen Chinese,,3.4,61.0,"462 Nome Avenue, Staten Island",40.5900402,-74.1652596,restaurant
4533,Smoothie Express,,2.3,3.0,"2409 Richmond Avenue #3906, Staten Island",40.588728,-74.166663,restaurant
4535,West Shore Inn Steakhouse,2.0,4.4,1000.0,"3955 Victory Boulevard, Staten Island",40.5942031,-74.1866486,restaurant
4536,Showplace Entertainment Center,,3.8,585.0,"141 East Service Road, Staten Island",40.5888821,-74.1917012,restaurant
4538,Better Gourmet Health Kitchen,1.0,4.0,111.0,"4077 Victory Boulevard, Staten Island",40.5923437,-74.18988089999999,restaurant
4539,Dunkin',1.0,3.6,85.0,"180 West Service Road, Staten Island",40.5891808,-74.1942665,restaurant
4540,El Pollo,1.0,4.3,638.0,"4168-A, 4168 Victory Boulevard, Staten Island",40.590665,-74.192066,restaurant
4541,Da Noi,2.0,4.4,228.0,"4358 Victory Boulevard, Staten Island",40.5876994,-74.19695229999999,restaurant
4543,Pineapple Express LLC.,,4.7,15.0,"3956 Victory Boulevard, Staten Island",40.5940228,-74.1865322,restaurant
4544,Verdes Pizza & Pasta House,,4.8,55.0,"4085 Victory Boulevard, Staten Island",40.5922973,-74.1900361,restaurant
4545,Blaze Lounge & Cafe,,4.7,92.0,"4164 Victory Boulevard, Staten Island",40.590816,-74.1920372,restaurant
4546,Nrgize,1.0,3.5,6.0,"145 East Service Road, Staten Island",40.58785089999999,-74.191524,restaurant
4547,Bar290 Bistro,,,,"290 Wild Avenue, Staten Island",40.5866792,-74.1909909,restaurant
4549,Lunch By Kim Cooks,,,,"4358-A Victory Boulevard, Staten Island",40.5876994,-74.19695229999999,restaurant
4550,Chuck E. Cheese,2.0,4.1,1010.0,"1775 South Avenue, Staten Island",40.59990039999999,-74.19304530000001,restaurant
4551,Marisa's Gourmet Bagel Shop,2.0,4.1,55.0,"1777 South Avenue, Staten Island",40.6001543,-74.192135,restaurant
4552,Tex Dawson,,5.0,2.0,"1690 South Avenue, Staten Island",40.60363039999999,-74.1897037,restaurant
4556,Domino's Pizza,1.0,3.2,399.0,"1430 Richmond Avenue, Staten Island",40.6134557,-74.1590444,restaurant
4564,Applebee's Grill + Bar,2.0,3.7,954.0,"1451 Richmond Avenue, Staten Island",40.6125544,-74.1586315,restaurant
4569,Pho Mac,1.0,4.5,576.0,"1407 Richmond Avenue, Staten Island",40.6139412,-74.1575727,restaurant
4576,Akami,2.0,3.8,54.0,"1773 1st Avenue, New York",40.78051899999999,-73.94702699999999,restaurant
4577,E.A.T.,3.0,3.3,774.0,"1064 Madison Avenue, New York",40.7773172,-73.9616247,restaurant
4578,Naruto Ramen,1.0,4.4,1861.0,"1596 3rd Avenue, New York",40.78117779999999,-73.95248889999999,restaurant
4580,Gotham Pizza,1.0,3.7,135.0,"1667 1st Avenue, New York",40.7775504,-73.94914299999999,restaurant
4581,Le Pain Quotidien,2.0,4.0,611.0,"1131 Madison Avenue, New York",40.7797392,-73.95935209999999,restaurant
4582,Domino's Pizza,1.0,3.6,227.0,"1841 1st Avenue, New York",40.7827462,-73.9453517,restaurant
4586,Churutto,2.0,4.3,310.0,"1534 3rd Avenue, New York",40.7792276,-73.9541021,restaurant
4589,Joy Burger Bar,2.0,4.1,508.0,"1567 Lexington Avenue, New York",40.7884986,-73.9488295,restaurant
4590,Dorrian's Red Hand (NYC),2.0,4.0,398.0,"1616 2nd Avenue, New York",40.7763934,-73.9525693,restaurant
4591,Subway,1.0,3.4,56.0,"1613 2nd Avenue, New York",40.77641630000001,-73.9530958,restaurant
4598,Mighty Quinn's Barbeque,2.0,4.3,2231.0,"103 2nd Avenue, New York",40.7275899,-73.9886167,restaurant
4600,Please Don't Tell,3.0,4.3,1824.0,"113 Saint Marks Place, New York",40.72713709999999,-73.98374110000002,restaurant
4609,Ippudo NY,2.0,4.5,4474.0,"65 4th Avenue, New York",40.730948,-73.990287,restaurant
4611,The Smith,2.0,4.3,2150.0,"55 3rd Avenue, New York",40.7310104,-73.98858129999999,restaurant
4617,Locanda Verde,3.0,4.4,1590.0,"377 Greenwich Street, New York",40.71984009999999,-74.00993439999999,restaurant
4622,Wolfgang's Steakhouse,4.0,4.4,1237.0,"409 Greenwich Street, New York",40.721252,-74.00966439999999,restaurant
4623,Golden Unicorn,2.0,3.9,2571.0,"18 East Broadway, New York",40.7137006,-73.997193,restaurant
4625,Ed's Lobster Bar,2.0,4.3,994.0,"155 Grand Street, New York",40.7198596,-73.99901129999999,restaurant
4627,Nom Wah Tea Parlor,1.0,4.3,3853.0,"13 Doyers Street, New York",40.7144447,-73.998254,restaurant
4628,Whiskey Tavern,1.0,4.6,1536.0,"79 Baxter Street A, New York",40.716478,-73.999749,restaurant
4632,Dim Sum Go Go,2.0,4.1,1058.0,"5 East Broadway, New York",40.7132926,-73.9977449,restaurant
4633,Le Pain Quotidien,2.0,4.1,521.0,"100 Grand Street, New York",40.7215063,-74.00155219999999,restaurant
4639,Ai Fiori,4.0,4.4,1405.0,"400 5th Avenue #2, New York",40.7500752,-73.9837835,restaurant
4640,Café China,2.0,4.3,2360.0,"59 West 37th Street, New York",40.7516966,-73.98574219999999,restaurant
4644,Scarpetta,3.0,4.4,1654.0,"88 Madison Avenue, New York",40.74458180000001,-73.9856202,restaurant
4655,Domenico's Pizzeria,1.0,4.5,122.0,"3295 Amboy Road, Staten Island",40.56101,-74.135381,restaurant
4656,Subway,1.0,3.9,55.0,"86 Guyon Avenue, Staten Island",40.5645129,-74.12802549999999,restaurant
4658,Canlon's,2.0,4.6,342.0,"1825 North Railroad Avenue, Staten Island",40.5651788,-74.1268568,restaurant
4663,La Rosa Chicken & Grill - Guyon Avenue,2.0,4.2,77.0,"80 Guyon Avenue, Staten Island",40.5645876,-74.12808729999999,restaurant
4664,Taste of China,,4.4,74.0,"90 Guyon Avenue, Staten Island",40.5645648,-74.12784649999999,restaurant
4665,Pardon My Cheesesteak,,,,"101 Guyon Avenue, Staten Island",40.5649366,-74.1273063,restaurant
4666,Grilled Cheese Society,1.0,1.0,2.0,"101 Guyon Avenue, Staten Island",40.5649366,-74.1273063,restaurant
4669,Dunkin',1.0,3.3,223.0,"Riviera Plaza, 3291 Amboy Road, Staten Island",40.56089,-74.1351178,restaurant
4670,Bayou,2.0,4.6,655.0,"1072 Bay Street, Staten Island",40.6168134,-74.068367,restaurant
4671,Da Noi,2.0,4.5,315.0,"138 Fingerboard Road, Staten Island",40.6069898,-74.0667761,restaurant
4672,Rose Bank Pizza,2.0,4.4,165.0,"1372 Bay Street, Staten Island",40.61001600000001,-74.063474,restaurant
4674,Montalbano's,1.0,4.5,162.0,"1140 Bay Street G, Staten Island",40.6153301,-74.067453,restaurant
4675,Fire Grilled Burgers,2.0,4.4,152.0,"1077 Bay Street #1, Staten Island",40.6171801,-74.0675461,restaurant
4676,Bay Street Tavern,1.0,4.6,125.0,"1384 Bay Street, Staten Island",40.6097734,-74.0631985,restaurant
4677,Maizal Restaurant,2.0,4.4,364.0,"990 Bay Street, Staten Island",40.6183623,-74.0694534,restaurant
4678,Pronto Pizza Pasta,2.0,4.2,277.0,"1077 Bay Street, Staten Island",40.61722,-74.067419,restaurant
4679,Island Garden,,4.3,171.0,"1364 Bay Street, Staten Island",40.61018850000001,-74.0634963,restaurant
4680,Tony's Brick Oven,1.0,4.5,433.0,"1140 Bay Street, Staten Island",40.6152011,-74.0673442,restaurant
4681,Dunkin',1.0,4.0,439.0,"1131 Bay Street, Staten Island",40.6153435,-74.06657229999999,restaurant
4682,New Win Hing,,4.1,84.0,"1180 Bay Street, Staten Island",40.614368,-74.06659599999999,restaurant
4683,Bagels By the Bay,1.0,4.4,167.0,"1235 Bay Street, Staten Island",40.61327,-74.06527590000002,restaurant
4689,Bliss Exotics,,4.8,22.0,"564 Tompkins Avenue, Staten Island",40.61230669999999,-74.07136129999999,restaurant
4691,Subway,1.0,4.1,191.0,"597 Bay Street, Staten Island",40.627249,-74.07587869999999,restaurant
4693,Lakruwana Restaurant,2.0,4.6,714.0,"668 Bay Street, Staten Island",40.6257501,-74.0753052,restaurant
4694,Avocado Sushi,2.0,3.9,172.0,"4 Willow Avenue, Staten Island",40.6189954,-74.06920360000001,restaurant
4702,New Golden Dragon,1.0,3.1,75.0,"677 Bay Street, Staten Island",40.62555839999999,-74.0748302,restaurant
4705,Yummy Taco,,3.9,184.0,"1082 Bay Street, Staten Island",40.61653239999999,-74.06809450000002,restaurant
4721,John's Deli,2.0,3.9,164.0,"1060 Richmond Road, Staten Island",40.60090969999999,-74.0922909,restaurant
4722,Tolins Gourmet Deli,,4.5,174.0,"2050 Clove Road, Staten Island",40.604548,-74.084355,restaurant
4723,Lobzter Seafood Restaurant,,4.6,10.0,"2071 Clove Road, Staten Island",40.604545,-74.0833949,restaurant
