business_status,icon,icon_background_color,icon_mask_base_uri,name,place_id,reference,scope,types,vicinity,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,plus_code.compound_code,plus_code.global_code,photos,rating,user_ratings_total,opening_hours.open_now,price_level,permanently_closed,req_cat
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Amboy Rd/Page Ave,ChIJQ2sgCVm1w4kRRGOWHFZdnMY,ChIJQ2sgCVm1w4kRRGOWHFZdnMY,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.516197,-74.23288699999999,40.5175553302915,-74.2315115197085,40.5148573697085,-74.23420948029153,"GQ88+FR New York, NY, USA",87G7GQ88+FR,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Arthur Kill Rd/Richmond Valley Rd,ChIJhzNtEF21w4kRMZ6HCK-QYy0,ChIJhzNtEF21w4kRMZ6HCK-QYy0,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.521969,-74.2392615,40.5233192802915,-74.23793401970849,40.5206213197085,-74.2406319802915,"GQC6+Q7 New York, NY, USA",87G7GQC6+Q7,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Arthur Kill Rd/Richmond Valley Rd,ChIJSRAMp121w4kRaTf8E4xbGN0,ChIJSRAMp121w4kRaTf8E4xbGN0,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.521198,-74.239418,40.5225506802915,-74.23809281970851,40.51985271970851,-74.24079078029152,"GQC6+F6 New York, NY, USA",87G7GQC6+F6,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Arthur Kill Rd/Major League Plaza,ChIJR29YIl21w4kRwoLPonW3Wag,ChIJR29YIl21w4kRwoLPonW3Wag,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.52258700000001,-74.239021,40.52388403029151,-74.2376742197085,40.52118606970851,-74.2403721802915,"GQF6+29 New York, NY, USA",87G7GQF6+29,,1.0,1.0,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Arthur Kill Rd/Richmond Valley Rd,ChIJA9zoCV21w4kRbERe_YZ_CTQ,ChIJA9zoCV21w4kRbERe_YZ_CTQ,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.521374,-74.239586,40.52268743029149,-74.2382422197085,40.51998946970849,-74.24094018029152,"GQC6+G5 New York, NY, USA",87G7GQC6+G5,"[{'height': 884, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100344509402707982455"">Jose Cano</a>'], 'photo_reference': 'AW30NDx4A0nGZ8UigbBE-8HZ4s2fkFFz1S9taPokYSRSAsYY0y9VxhJt7mfjKcZzvf2IAC9OPhF3IS6kb51Xy5ytVDuqkk3Ip7gO4XmJl3lqdZ_4r6JVYiXZ1JKGEhy6pitkwUjPb9_Xd9d2exoumyiXtflsB05kE_E3wGnuljnk0fPrzJ21', 'width': 720}]",5.0,2.0,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Arthur Kill Rd/Nassau Pl,ChIJ5zZQ4F21w4kRtiutP12t9sU,ChIJ5zZQ4F21w4kRtiutP12t9sU,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.519024,-74.240089,40.5203771802915,-74.23876211970848,40.5176792197085,-74.2414600802915,"GQ95+JX New York, NY, USA",87G7GQ95+JX,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Arthur Kill Rd/Nassau Pl,ChIJK3s2Cl61w4kR2EE-CdzlMH4,ChIJK3s2Cl61w4kR2EE-CdzlMH4,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.5187895,-74.24022649999999,40.5201460802915,-74.23891951970849,40.5174481197085,-74.2416174802915,"GQ95+GW New York, NY, USA",87G7GQ95+GW,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Arthur Kill Rd/Nassau Pl,ChIJ93y9Dl61w4kRYPQfQJjXfqA,ChIJ93y9Dl61w4kRYPQfQJjXfqA,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.518555,-74.240364,40.5199004802915,-74.23899466970849,40.5172025197085,-74.2416926302915,"GQ95+CV New York, NY, USA",87G7GQ95+CV,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bricktown Mall/Shopping Center,ChIJFT6UsUm1w4kRj2WlFMvMVvM,ChIJFT6UsUm1w4kRj2WlFMvMVvM,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.52836130000001,-74.23027859999999,40.5297098802915,-74.2289207697085,40.5270119197085,-74.23161873029152,"GQH9+8V New York, NY, USA",87G7GQH9+8V,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103042579854188299225"">Daniella DiMatteo</a>'], 'photo_reference': 'AW30NDzRJrKF1OEqJwA8UkhGp_EUK5coxnxyOOvNRhs57Vwac6XBR7lUSuDuA2dnzGKriP9Je8nb-dUjiHXpj2MKYhO8lgHk9YGNbIe-o8n0fSYPR0J4lTXMQY4A6gWkrBEJhfInqZdl-MwgNjiAQ60Z5o4JQ_WSt_7RjquU2HgoRhOwdylZ', 'width': 3024}]",5.0,3.0,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,14 Av/143 St,ChIJW_740LuKwokRpgBhWGizhy0,ChIJW_740LuKwokRpgBhWGizhy0,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.7866385,-73.826618,40.7879770802915,-73.8252686197085,40.7852791197085,-73.8279665802915,"Q5PF+M9 New York, NY, USA",87G8Q5PF+M9,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Whitestone Exp/14 Av,ChIJSUTDAbyKwokRXH8gKFOYE4M,ChIJSUTDAbyKwokRXH8gKFOYE4M,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.7866755,-73.8240055,40.78806678029149,-73.8226606697085,40.7853688197085,-73.8253586302915,"Q5PG+M9 New York, NY, USA",87G8Q5PG+M9,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,14 Av/Parsons Bl,ChIJKa6ynL6KwokRI2NxDe_OKFk,ChIJKa6ynL6KwokRI2NxDe_OKFk,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.7867053,-73.8220585,40.7880315302915,-73.82080556970848,40.7853335697085,-73.8235035302915,"Q5PH+M5 New York, NY, USA",87G8Q5PH+M5,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,14 Av/143 St,ChIJmw590buKwokRwBGi6cnnvG0,ChIJmw590buKwokRwBGi6cnnvG0,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.78668999999999,-73.82682799999999,40.7880337302915,-73.82547861970849,40.7853357697085,-73.8281765802915,"Q5PF+M7 New York, NY, USA",87G8Q5PF+M7,,5.0,1.0,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,14 Av/143 St,ChIJ2xqJ2ruKwokRg_AMpOz9384,ChIJ2xqJ2ruKwokRg_AMpOz9384,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.786587,-73.82640800000001,40.7879419302915,-73.8250152697085,40.7852439697085,-73.82771323029151,"Q5PF+JC New York, NY, USA",87G8Q5PF+JC,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,14 Av/142 St,ChIJ4QshLrqKwokRHLthc40d3dM,ChIJ4QshLrqKwokRHLthc40d3dM,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.78664000000001,-73.827675,40.7879965302915,-73.8263266697085,40.7852985697085,-73.82902463029151,"Q5PC+MW New York, NY, USA",87G8Q5PC+MW,"[{'height': 1932, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109177568019816223818"">ANTONIETTA ACOCELLA</a>'], 'photo_reference': 'AW30NDy9IQjBAWeC9zrNNGNPu_AN_BIYbCcfAvElYJ1G5BcV5XX0C4Pt1rpjVhSR2WmsYB7ofVA2PCPXZlXWk7CSpjsTc4ERsGG176yAJMnZGltRBMLuAF7FwWfc9_fFGEjRLbyDvSJVPmwLpECgYuLHlM9TjVTXNoNYewevN2Rvx-XsBVJq', 'width': 2576}]",1.0,1.0,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,14 Av/141 St,ChIJuzNoMLqKwokRU33k5eaxqUY,ChIJuzNoMLqKwokRU33k5eaxqUY,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.78654499999999,-73.82785,40.78791743029149,-73.82650561970851,40.78521946970849,-73.82920358029152,"Q5PC+JV New York, NY, USA",87G8Q5PC+JV,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Whitestone Expy/14 Av,ChIJB-Wa_ruKwokROPhZpE5E46g,ChIJB-Wa_ruKwokROPhZpE5E46g,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.78660199999999,-73.824593,40.7879433302915,-73.82319481970849,40.7852453697085,-73.8258927802915,"Q5PG+J5 New York, NY, USA",87G8Q5PG+J5,,5.0,2.0,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Whitestone Expy/14 Av,ChIJk925p76KwokRfSykSFq6yMQ,ChIJk925p76KwokRfSykSFq6yMQ,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.78674700000001,-73.823418,40.7881041802915,-73.8220699697085,40.78540621970851,-73.8247679302915,"Q5PG+MJ New York, NY, USA",87G8Q5PG+MJ,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100379583693027755836"">Miguel Moreno</a>'], 'photo_reference': 'AW30NDwVuuIDxZWYEf96UCWMl7N3U4OwqZxO8HTA_0u-8q2aRxH6EuRvZfA8ut8JG8F4IsfFf7jyN24-eDglnhu7Wbc9HkT2YKj-e4PbNnPAddaw3BTUBgnxWqByosW803Ffjv13OwljfeaMN-3jrIqdPlGGw0tdSZ1U4rEyfh0a6Zaco0w4', 'width': 1080}]",4.3,3.0,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,14 Av/139 St,ChIJNUB3n7CKwokRAZ28O_WkWE0,ChIJNUB3n7CKwokRAZ28O_WkWE0,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.78635,-73.830345,40.78769983029149,-73.8289962197085,40.78500186970849,-73.8316941802915,"Q5P9+GV New York, NY, USA",87G8Q5P9+GV,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Parsons Blvd/14 Av,ChIJ0yuAm76KwokRG6p0HUJVuYI,ChIJ0yuAm76KwokRG6p0HUJVuYI,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.786781,-73.822243,40.78812698029149,-73.82090681970848,40.78542901970849,-73.8236047802915,"Q5PH+P4 New York, NY, USA",87G8Q5PH+P4,,5.0,1.0,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,14 Av/Parsons Bl,ChIJJxAChb6KwokRuELtuClRUhI,ChIJJxAChb6KwokRuELtuClRUhI,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",Whitestone,40.786929,-73.82177659999999,40.7882875302915,-73.82043136970849,40.7855895697085,-73.82312933029151,"Q5PH+Q7 Whitestone, Queens, NY, USA",87G8Q5PH+Q7,"[{'height': 2576, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101908750386134717254"">Genny Payamps</a>'], 'photo_reference': 'AW30NDxzowk0Hjz1hPoe8_9Bq3GGN3HDSNp6Vwh_EnFLb-haS94QS0xP57TLnjZCSrwPMwp_SPvkArlXTnsKfJbb8YBrNN75AOcvr4Ph_cG9Nfk8dXCTti8wHDo6EHftXqCzVVJyfb4iJtPBxYbsSn3InPMo2Xw71NOV_2TvwQkK6KDZU9U', 'width': 1932}]",3.5,4.0,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Parsons Blvd/14 Av,ChIJF66Pnb6KwokRQ7x7UpOg7Ok,ChIJF66Pnb6KwokRQ7x7UpOg7Ok,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.786503,-73.822304,40.7878647302915,-73.82090116970849,40.7851667697085,-73.82359913029151,"Q5PH+J3 New York, NY, USA",87G8Q5PH+J3,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114067014652757417847"">Keenen Alphonso</a>'], 'photo_reference': 'AW30NDx2bB0cCyvIGyrJzlLOzJNrV6XpxS_0eebNvuFg-RnoXD8eqeHFbYCr3lQb7sfjYck5U9vPBdHQvMxUqVTrYHY4Ct0o3_WSzkoK2wEDutiywF0lhNf-KgcqMgVENb03OR3BMWtI216pO6kZMkgVR0Kb-wU4zfMO_yQ5qG6s0nf_4Tae', 'width': 2448}]",3.0,3.0,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,14 Av/146 St,ChIJ1_1VYb6KwokRTSvF3HB09Iw,ChIJ1_1VYb6KwokRTSvF3HB09Iw,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.787209,-73.820976,40.7885368802915,-73.81961866970849,40.7858389197085,-73.8223166302915,"Q5PH+VJ New York, NY, USA",87G8Q5PH+VJ,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,14 Av/137 St,ChIJN5oPk7CKwokRVYVNZPjNHHc,ChIJN5oPk7CKwokRVYVNZPjNHHc,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.78613300000001,-73.831467,40.7875081802915,-73.83012361970849,40.7848102197085,-73.8328215802915,"Q5P9+FC New York, NY, USA",87G8Q5P9+FC,,5.0,1.0,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,14 Av/147 St,ChIJAb9YO76KwokRmJjb8MdzSP0,ChIJAb9YO76KwokRmJjb8MdzSP0,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.787571,-73.81917949999999,40.7888900302915,-73.81781806970848,40.7861920697085,-73.8205160302915,"Q5QJ+28 New York, NY, USA",87G8Q5QJ+28,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,14 Av/147 St,ChIJXXNIO76KwokR9TXxwWlb8IE,ChIJXXNIO76KwokR9TXxwWlb8IE,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.787636,-73.81916,40.7889602302915,-73.8178006697085,40.7862622697085,-73.82049863029151,"Q5QJ+38 New York, NY, USA",87G8Q5QJ+38,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,14 Ave/147 St,ChIJmfTQPb6KwokRBp_9TU6lt1s,ChIJmfTQPb6KwokRBp_9TU6lt1s,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.787502,-73.819199,40.7888796302915,-73.81786196970849,40.7861816697085,-73.82055993029151,"Q5QJ+28 New York, NY, USA",87G8Q5QJ+28,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,14 Av/136 St,ChIJl4ezArGKwokRE-fiN5VhDZA,ChIJl4ezArGKwokRE-fiN5VhDZA,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.786167,-73.833153,40.7875152302915,-73.8318040697085,40.7848172697085,-73.8345020302915,"Q5P8+FP New York, NY, USA",87G8Q5P8+FP,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,14 Av/135 St,ChIJzwudBbGKwokRp8dGmHLMefs,ChIJzwudBbGKwokRp8dGmHLMefs,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.786106,-73.83376299999999,40.7874780302915,-73.83241201970849,40.7847800697085,-73.83510998029149,"Q5P8+CF New York, NY, USA",87G8Q5P8+CF,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jamaica Av/Warwick St,ChIJMQMepspdwokRzxop40nYKW0,ChIJMQMepspdwokRzxop40nYKW0,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.682543,-73.88821399999999,40.68386488029149,-73.8868429697085,40.6811669197085,-73.8895409302915,"M4M6+2P New York, NY, USA",87G8M4M6+2P,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Atlantic Av/Warwick St,ChIJTbLZnbRdwokRQmR4bM_gjCQ,ChIJTbLZnbRdwokRQmR4bM_gjCQ,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.6772995,-73.88709999999999,40.6786302802915,-73.88574346970849,40.6759323197085,-73.8884414302915,"M4G7+W5 New York, NY, USA",87G8M4G7+W5,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jamaica Av/Barbey St,ChIJhzs9vEpcwokR86mSQpNwQjc,ChIJhzs9vEpcwokR86mSQpNwQjc,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.68171299999999,-73.890129,40.68303448029149,-73.8887572197085,40.6803365197085,-73.89145518029152,"M4J5+MW New York, NY, USA",87G8M4J5+MW,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jamaica Ave/Schenck Av,ChIJASquv0pcwokRVBCKMVX6KHw,ChIJASquv0pcwokRVBCKMVX6KHw,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.68148,-73.890305,40.6828542302915,-73.88897691970848,40.6801562697085,-73.89167488029149,"M4J5+HV New York, NY, USA",87G8M4J5+HV,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jamaica Av/Jerome St,ChIJR5JfrEpcwokRjIGu9mt9w1Y,ChIJR5JfrEpcwokRjIGu9mt9w1Y,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.682034,-73.88913699999999,40.6834131802915,-73.88781301970849,40.6807152197085,-73.8905109802915,"M4J6+R8 New York, NY, USA",87G8M4J6+R8,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jamaica Av/Hendrix St,ChIJU5rXV0pcwokRzgF-8Iep87U,ChIJU5rXV0pcwokRzgF-8Iep87U,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.68087,-73.891869,40.6821967802915,-73.89050186970849,40.6794988197085,-73.8931998302915,"M4J5+87 New York, NY, USA",87G8M4J5+87,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jamaica Av/Warwick St,ChIJbchmqMpdwokR1wJKvbg0CYk,ChIJbchmqMpdwokR1wJKvbg0CYk,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.682438,-73.88829,40.68380998029149,-73.88695971970849,40.68111201970849,-73.8896576802915,"M4J6+XM New York, NY, USA",87G8M4J6+XM,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jamaica Av/Warwick St,ChIJe2XppcpdwokRVqUfJfxI6kM,ChIJe2XppcpdwokRVqUfJfxI6kM,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.682648,-73.888161,40.6839969802915,-73.8868120197085,40.6812990197085,-73.8895099802915,"M4M6+3P New York, NY, USA",87G8M4M6+3P,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jamaica Ave/Van Siclen Av,ChIJV5TeVUpcwokRYeXUbe7rGKA,ChIJV5TeVUpcwokRYeXUbe7rGKA,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.680653,-73.891998,40.6820340302915,-73.89067516970849,40.6793360697085,-73.8933731302915,"M4J5+76 New York, NY, USA",87G8M4J5+76,,5.0,1.0,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jamaica Av/Cleveland St,ChIJ8XUHk8pdwokRLb_lQ0T5nSw,ChIJ8XUHk8pdwokRLb_lQ0T5nSw,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.683239,-73.886963,40.68455008029149,-73.88558301970849,40.68185211970849,-73.88828098029151,"M4M7+76 New York, NY, USA",87G8M4M7+76,,5.0,1.0,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jamaica Ave/Miller Av,ChIJyVT0yEtcwokRB3RjqUxSpiE,ChIJyVT0yEtcwokRB3RjqUxSpiE,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.680054,-73.89355499999999,40.68138158029149,-73.89218826970848,40.67868361970849,-73.8948862302915,"M4J4+2H New York, NY, USA",87G8M4J4+2H,,,,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jamaica Av/Bradford St,ChIJWZvO3EtcwokRWoyFcTj1Z2M,ChIJWZvO3EtcwokRWoyFcTj1Z2M,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",United States,40.67963399999999,-73.894119,40.6810121802915,-73.8927949197085,40.6783142197085,-73.89549288029151,"M4H4+V9 New York, NY, USA",87G8M4H4+V9,,5.0,1.0,,,,transit_station
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Van Siclen Av,ChIJK2v8fktcwokRFE55slzVeTE,ChIJK2v8fktcwokRFE55slzVeTE,GOOGLE,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']",United States,40.6780358,-73.89172470000001,40.67925323029149,-73.8902855697085,40.6765552697085,-73.89298353029152,"M4H5+68 New York, NY, USA",87G8M4H5+68,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102270916178756585218"">Stephan Grütering</a>'], 'photo_reference': 'AW30NDwgXLUjfQxNG2G1RkxlsK1KXbrL0znzXuoxXcbRwTz2dNgXCCWYQYhu3F4KeGCN3ZU9CxmZg-swsrIk54wBQZ2_rNgbGkiBu2LUhXLJeTKco1DRWTfJmsdgfgNfOgLDJpx2MYhv23psNAIahIDCNkVaxa5bSIB3Ly7ppOnIxYfwHf_n', 'width': 800}]",4.1,37.0,,,,transit_station
