business_status,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,price_level,rating,reference,scope,types,user_ratings_total,vicinity,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,permanently_closed,req_cat
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Doughboy Plaza Dog Run,,ChIJYVoKSo9fwokRiQMP3ukmggw,,,ChIJYVoKSo9fwokRiQMP3ukmggw,GOOGLE,"['park', 'point_of_interest', 'establishment']",,"Woodside Ave &, 56th Street, Queens",40.7458536,-73.9085108,40.7471771802915,-73.90705901970851,40.7444792197085,-73.90975698029152,,"P3WR+8H Queens, NY, USA",87G8P3WR+8H,,park
,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Sabba Park,,ChIJw9xo_N5ewokRMypSQYX6k_g,,,ChIJw9xo_N5ewokRMypSQYX6k_g,GOOGLE,"['park', 'premise', 'point_of_interest', 'establishment']",,Queens,40.7428108,-73.9157084,40.74419182891587,-73.91458485891408,40.74149386833287,-73.9172828194971,,,,,park
,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,John Downing Park,,ChIJWZhI7d9ewokRuHkCBvEIfm0,,,ChIJWZhI7d9ewokRuHkCBvEIfm0,GOOGLE,"['park', 'premise', 'point_of_interest', 'establishment']",,Queens,40.744518,-73.9137994,40.74594752630048,-73.91254692616207,40.74324956571748,-73.91524488674507,,,,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Gantry Plaza State Park - Ranger Station,,ChIJDZwiDGNfwokR6G99AZTUfzY,,5.0,ChIJDZwiDGNfwokR6G99AZTUfzY,GOOGLE,"['park', 'point_of_interest', 'establishment']",1.0,"4 44 47th Road, Queens",40.7421543,-73.9355108,40.7434868802915,-73.93439366970851,40.7407889197085,-73.93709163029152,,"P3R7+VQ New York, NY, USA",87G8P3R7+VQ,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Lic Roots,,ChIJM3X3hCxZwokR4wYaNYKa-3Q,,,ChIJM3X3hCxZwokR4wYaNYKa-3Q,GOOGLE,"['park', 'point_of_interest', 'establishment']",,"29-08 47th Avenue, Long Island City",40.74324269999999,-73.9383895,40.74466573029149,-73.9370248197085,40.74196776970849,-73.93972278029152,,"P3V6+7J Long Island City, Queens, NY, USA",87G8P3V6+7J,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Greenstreet,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108620924932990597848"">K Leong (Alterteen)</a>'], 'photo_reference': 'AW30NDwogYpCAwyLqEiayEadc7f6cOm-EMFtFQ7dYfLsuOJPnstKOg9W9pWNT8YFPjumQgGbVVDJZPaZ02DPzdQxzqLZZqwT_qJJGE4NBXmbEbNe8T7mjeQtyqv-p7RVECct3QxfNprs5tFqPebrftBVxzGKcUioeFoun3Mt-5-zzN8NycLI', 'width': 3024}]",ChIJMXcT4xNfwokR8v0UK_Jl8J8,,3.5,ChIJMXcT4xNfwokR8v0UK_Jl8J8,GOOGLE,"['park', 'point_of_interest', 'establishment']",2.0,"3202 Queens Boulevard, Queens",40.74477449999999,-73.9332632,40.74615768029148,-73.93188216970849,40.74345971970849,-73.9345801302915,,"P3V8+WM New York, NY, USA",87G8P3V8+WM,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Kosciusko Bridge Walkway & Bike Path,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106296880183091005472"">MD Shahadat Hossain</a>'], 'photo_reference': 'AW30NDwNjuyNSu62Wft6lGKWBz0U2VuileetnRTmKrCt9Uq1qnTlma3JI2p4d1del0ZXVi7KYqSondf_SiSyMD-EmSOytKeOL-Ycc2-hVGeJEdYXTRfjjdrD_OJKOLG_lgoIr1uNImfO0kaUDBpVDO64eVZPsItWJStT3OyY33eQtLjrFyVt', 'width': 4032}]",ChIJ0VrJgxFfwokRoa6ZvWMMNpo,,4.3,ChIJ0VrJgxFfwokRoa6ZvWMMNpo,GOOGLE,"['park', 'point_of_interest', 'establishment']",7.0,"30538 54th Road, Queens",40.7316639,-73.9256039,40.7330454302915,-73.9242425197085,40.73034746970851,-73.9269404802915,True,"P3JF+MQ New York, NY, USA",87G8P3JF+MQ,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Sunnyside Park Bench,,ChIJ2d__g0RfwokRh-Ef5pYOqYw,,5.0,ChIJ2d__g0RfwokRh-Ef5pYOqYw,GOOGLE,"['park', 'point_of_interest', 'establishment']",1.0,"41-12 47th Avenue, Queens",40.74135139999999,-73.9227798,40.74281623029149,-73.92140851970849,40.74011826970849,-73.9241064802915,,"P3RG+GV New York, NY, USA",87G8P3RG+GV,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,L/CPL Thomas P. Noonan Jr. Playground,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116354609939131024767"">L/CPL Thomas P. Noonan Jr. Playground</a>'], 'photo_reference': 'AW30NDzlqjhJRoXEkRC7hb4Bhz3U1cRsl4A5ucZZGxiP-jop-aNorfO1Fs_8wpro1T_wlJZk2mFGbPvm6HMArxll2d2VdiuHmpy4TWkbR7MUIJKC4XdIPE3kNe7SpLg-djwyZO1VPbixCjW76ZJoW-OgSKp8-k5wzExRZZ773bfxMk5AjPO0', 'width': 1280}]",ChIJsaYPpvBfwokR9WDfzaKYBpM,,4.2,ChIJsaYPpvBfwokR9WDfzaKYBpM,GOOGLE,"['park', 'point_of_interest', 'establishment']",119.0,"42nd St &, Greenpoint Avenue, Woodside",40.7412558,-73.9225823,40.7423721802915,-73.92105796970849,40.7396742197085,-73.9237559302915,True,"P3RG+GX Woodside, Queens, NY, USA",87G8P3RG+GX,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Kingsland Wildflowers Green Roof & Community Engagement Center,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107140416119977722410"">Kingsland Wildflowers Green Roof &amp; Community Engagement Center</a>'], 'photo_reference': 'AW30NDyXMKbeq_A3k7udjlxVWmihdN_quNUmJtnzniKJOaOpDxOOQRqDKT8p_Gx0EWN9P6pKCH8nMrllZFiX5HnJoEmJqngyZfzNlPb078Lux03CgzaaQxplTT6ZBLfU93IXtsx7wwjyHTq6xOFyJtZEqFxUGAJqsKWoBHQEgWv_sVS5rj2Y', 'width': 2048}]",ChIJjexotTZZwokRafkmP5Esop0,,4.5,ChIJjexotTZZwokRafkmP5Esop0,GOOGLE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",60.0,"520 Kingsland Avenue, Brooklyn",40.73453929999999,-73.9432776,40.7357234302915,-73.9422852197085,40.7330254697085,-73.9449831802915,,"P3M4+RM Brooklyn, NY, USA",87G8P3M4+RM,,park
,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,LIC Roots Community Garden,"[{'height': 3036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117653232490033886582"">John Sullivan</a>'], 'photo_reference': 'AW30NDyODXlMO8eLJMdPLHZ7dERD1yih6yk4RCH8_d4vigXP0N8aG8RQtTudcDdhba74hDVhHUtSngF6VRBN9jDOgeG7NJiGe2DHRhYKbT4HY9yiGcujfchvb8xOhSRBdyNgQNtOza-6IFtmuHlW22p7TaEHL38VATuDqh6tkS0K53Sxx6Sl', 'width': 4048}]",ChIJGV9BkCxZwokRaVdePKTHV1A,,,ChIJGV9BkCxZwokRaVdePKTHV1A,GOOGLE,"['park', 'premise', 'point_of_interest', 'establishment']",,Queens,40.7431591,-73.9382494,40.74449418029149,-73.9368975697085,40.74179621970849,-73.93959553029151,,,,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Brooklyn Bridge Park,"[{'height': 1812, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112704381256457932654"">Michele “Mia” Schroder</a>'], 'photo_reference': 'AW30NDz6fEtL5FYpiG4QUB0_VkHB9iJQf1qY90xHgPJSbZd74YIvtWjvYo6HhTqM3qGaPu9uAlwrjpLSw-gXjClypZ13a-HNzqyp1zMuD21is8ogLLRq3qiwMMSYySmtIQYl82FqTeWuaenyUl-ryQTupG4hitIwh7gXs8uBgL5qjqsoyatm', 'width': 2717}]",ChIJjaFpo0ZawokRBcOFUZ13CaE,,4.8,ChIJjaFpo0ZawokRBcOFUZ13CaE,GOOGLE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",35741.0,"334 Furman Street, Brooklyn",40.69914959999999,-73.9976004,40.70039123029149,-73.99586376970849,40.6976932697085,-73.9985617302915,True,"M2X2+MX Brooklyn, NY, USA",87G8M2X2+MX,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Brooklyn War Memorial,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112613343116740375483"">Isaac Alfieri</a>'], 'photo_reference': 'AW30NDz4OOy7jAnQ101IT42Fu35GF94LKN6ODPVrxv7l19lAVpEOwSgWWdXigA5l81HZKJCulGXyiV58LpaLEtKHwM7yH2NGMZG04kM4xMKqZCguovLAI7YeUV7P5EXeSZ5VsYs96sYnnLC0lYK-qHIZ1jdyFHzntUhOJIyOx5cCNn0R4X4U', 'width': 4032}]",ChIJVXMEQzZawokRsbjWS6ekTwc,,4.3,ChIJVXMEQzZawokRsbjWS6ekTwc,GOOGLE,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",210.0,"195 Cadman Plaza West, Brooklyn",40.6984595,-73.99067029999999,40.6998243302915,-73.98966136970849,40.6971263697085,-73.9923593302915,True,"M2X5+9P Brooklyn, NY, USA",87G8M2X5+9P,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Empire Fulton Ferry,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111476568593475000833"">Josephine Beck</a>'], 'photo_reference': 'AW30NDwbfMSBX2_Irknov03nltgKJgE7CWXGhsTfh4c2eJb-LklSKTqlg1GHES0yWaioVtqCYPi0o6FEI0vCUb2xh5IWIbZDDsvq_ojBEsRbYrqf2lLNou8iTs94suNpertgejyWPJRj5AUikutoorp7HE3llyZsnJ-ccMQHGpaF2TmDgAws', 'width': 4032}]",ChIJgd20_jBawokRVhO1eBK6QgM,,4.7,ChIJgd20_jBawokRVhO1eBK6QgM,GOOGLE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",499.0,"1 Water Street, Brooklyn",40.7042545,-73.9932122,40.7054386802915,-73.9919587697085,40.7027407197085,-73.99465673029151,True,"P234+PP Brooklyn, NY, USA",87G8P234+PP,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Brooklyn Heights Promenade,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108275544038416025794"">Daniel Donnelly</a>'], 'photo_reference': 'AW30NDwqBnr-1-JOSYl-SY11jYSwR4EZG4DU-UlPL6-UyoJQ8yok_ovHgcF9rTUwj2m0-IqH-FlQgfZGOQ25lfsUda-1a1TV3gbBUW8KM5L-DQYweAdy8ofk0aywDY9Te65JqnEsiUqQUIeL2kYm9msRNy3_dA49qHFlldgmMbzPn11yM2lF', 'width': 4032}]",ChIJkwX1AjdawokRx9reOccHFr4,,4.8,ChIJkwX1AjdawokRx9reOccHFr4,GOOGLE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",5476.0,"Montague St &, Pierrepont Place, Brooklyn",40.69619360000001,-73.9975036,40.69737748029149,-73.99596741970849,40.69467951970849,-73.99866538029151,True,"M2W2+FX Brooklyn, NY, USA",87G8M2W2+FX,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pier 1 Playground,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112155871709337187971"">anyelina TlZ</a>'], 'photo_reference': 'AW30NDw8uyeLVrENxfbpIFzZnILCgZlsD3OyRjmEhQQRVILrhRgvN4WkeFih-qGWr_MKdXKkw-bEuPhFTLaTqgosxi3p7CHgfhn55R9a0I6U1UokAbxGi2QLF1UnBCV7961Ujg6H1MULo7PkqCkVJh9CqraKUHXzNlYlWbNHr7HxhNHdxpoZ', 'width': 1920}]",ChIJu0aHIjpawokRQKp9Lp5j-dY,,4.7,ChIJu0aHIjpawokRQKp9Lp5j-dY,GOOGLE,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",131.0,102 Furman Street,40.703104,-73.99617959999999,40.7043710302915,-73.9940034,40.70167306970851,-73.997109,True,"P233+6G New York, NY, USA",87G8P233+6G,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,GRAN ELÉCTRICA,"[{'height': 1782, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106184472756119865724"">GRAN ELÉCTRICA</a>'], 'photo_reference': 'AW30NDxkSHJwERIVGpOLuLux33rCb8UFfaMX5bNWquIv6YPmPx85WPFsUwLj3VIMKQBg-ggYosxZLCgRF_pcOLOc_o4WYZlTBYVpCgCTNYdM8buEscsROjFJu-dnB7U3lgAShjDb4lj7uWRd4MSfMIRr96iVM0qf3UNxqqJ6R9_PSlm2heIe', 'width': 3000}]",ChIJSQWgyTBawokRFQSytRdh7K4,2.0,4.3,ChIJSQWgyTBawokRFQSytRdh7K4,GOOGLE,"['park', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",808.0,"5 Front Street, Brooklyn",40.70266730000001,-73.9931155,40.7039460802915,-73.9917461697085,40.70124811970851,-73.99444413029151,True,"P234+3Q Brooklyn, NY, USA",87G8P234+3Q,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Titanic Memorial Park,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113608304208946153451"">Titanic Memorial Lighthouse</a>'], 'photo_reference': 'AW30NDzRP8C5NGK1YQZtksIxlAQaPRSAicziQAuS2M5MNTvwzPcuZeQ_ceY6N-1b9AOpIFdLQmn1WDipTnn5IDrHeOOJS9u5DEXVAaWj3mB5JcSUfC0aL_jJnPJ9JPt9WVH3QUYPu1xxtdYYVgT1Shwb0VTBwrMiXa-yOGdmBIIM432pEGMX', 'width': 3024}]",ChIJMz1aID1awokRURWyeqgtAGU,,4.2,ChIJMz1aID1awokRURWyeqgtAGU,GOOGLE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",463.0,"Pearl Street, New York",40.70748819999999,-74.0037348,40.70888558029149,-74.0024697197085,40.70618761970849,-74.0051676802915,True,"PX4W+XG New York, NY, USA",87G7PX4W+XG,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Hillside Dog Park,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111321347252125190805"">Dietmar Schmid 1953</a>'], 'photo_reference': 'AW30NDxJuKP2z4E-WRdqQVGOBv11fvE_XHwx8IFDIIW98LH31h--tLwjPkwbqY9cWjH_xOyz5POP4HLOROcB8mxmSu1aMMhMo8gdMqomK3XWfGOak2xldqYFHoRH0l7DTUCucc8W4P0IurfDGoXmojeJiNAU1vSXBIDQIQrvikLA-HkGdcZG', 'width': 5184}]",ChIJxwxEXDdawokR2LYcQFUnsMs,,4.6,ChIJxwxEXDdawokR2LYcQFUnsMs,GOOGLE,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",331.0,"Vine Street, Brooklyn",40.701511,-73.9943804,40.7030208802915,-73.9929507197085,40.7003229197085,-73.99564868029151,True,"P224+J6 New York, NY, USA",87G8P224+J6,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Brooklyn Bridge Park Dog Run,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106684360891860104867"">Raitis Pavlovics</a>'], 'photo_reference': 'AW30NDwWwEp0i9s-Lt9QOMxYYnUYP0phN4_r92PaJgojXWBY8qBAnLU_F58trNRU-TTirnxi8mAoTTJ-4M4hokiKiTikJVJPuZFYm9rmJylbaTvhHUPP2qE08SOMWNvL-mRPqqgPJQdGwfoepXdraNhQSzYeXlrjyMEOmx1FwcOoK90bAERv', 'width': 4032}]",ChIJgXlmgTFawokRPtiKhaYVx5c,,4.1,ChIJgXlmgTFawokRPtiKhaYVx5c,GOOGLE,"['park', 'point_of_interest', 'establishment']",64.0,"Adams St & Plymouth St, Brooklyn",40.7039888,-73.988511,40.70533793029151,-73.9871646197085,40.70263996970851,-73.9898625802915,True,"P236+HH Brooklyn, NY, USA",87G8P236+HH,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Pier 35,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103238366985276599124"">Pier 35</a>'], 'photo_reference': 'AW30NDxYAymrodzqlwCymmQF4pAMQV3tJJnxf2pDEC5J-zwy4Q-qExcVERla5JasnMcq5ItIqRMtRTg_mIWzInU0o1zsQPrnfJGDNILUBskwgS-lPut4kEjayd_143Al95xkJu2wB8xkK3nue5qXIUgYgIlsLZ_8vNAX88pVGz1KmtckoOaT', 'width': 1800}]",ChIJxf7bQyxawokRO-rs19qn3fs,,4.6,ChIJxf7bQyxawokRO-rs19qn3fs,GOOGLE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",1291.0,"FDR Drive, New York",40.7094517,-73.9884141,40.71094688029149,-73.9869175197085,40.7082489197085,-73.9896154802915,True,"P256+QJ New York, NY, USA",87G8P256+QJ,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Pearl Street Triangle (Dumbo Improvement District),"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107215684682334451281"">Zayra Sican</a>'], 'photo_reference': 'AW30NDyr8j7vTYPqrJU7YZboxfjsgskbqXnLCyOrozpOrqDsClIXl_TcukmsG9tJCySwwcc__Fn9_ywaBKivwW9jokqI0NlIMxMDGjNCRZjcwIj8rn6sjn_7iffjQFPaM7cgb-fJlwy0-QGvpjlb9401uATOkAx7-UXntkfPOGJF7srXGfmY', 'width': 4032}]",ChIJKziuxjNawokRghzeY03N7qk,,4.3,ChIJKziuxjNawokRghzeY03N7qk,GOOGLE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",58.0,"Water Street between Pearl Street and Anchorage Place, Water Street, Brooklyn",40.70299129999999,-73.9877142,40.70433783029149,-73.9863083697085,40.7016398697085,-73.98900633029152,True,"P236+5W New York, NY, USA",87G8P236+5W,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Brooklyn Bridge Park - Pier 1,"[{'height': 4618, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108703473567804092531"">Dennell</a>'], 'photo_reference': 'AW30NDzfBsPn2b_M9MPwNiumdIfhVK0Dp_Y3QE8uvT3XRW-DwIbMSCojGpVUJFWL-UDXhiCc1LYKKWjqXV620h95dDPsRNXfT_Dqp65HBZ9fzan-ShCyIWLjJCzhvE9sX08M8mPjcQ9_nR8pqkBvz1K8x_GGxHPJByDXVvTsEZ6L1PJQu5Dc', 'width': 3464}]",ChIJH5q1BzpawokR4ffTuJzssbQ,,4.8,ChIJH5q1BzpawokR4ffTuJzssbQ,GOOGLE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",1152.0,"2 Furman Street, Brooklyn",40.7029613,-73.9949259,40.7042727802915,-73.9935070197085,40.7015748197085,-73.99620498029151,True,"P234+52 New York, NY, USA",87G8P234+52,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Harbor View Lawn,"[{'height': 3963, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109888957410888793867"">Fatma</a>'], 'photo_reference': 'AW30NDzKpvC8mIQYuq5iPEqbvuzw4AU1A7KjB0ApAzZbDKxDucQwdcmG9PKvfQjf8WJIouFbbZcqSPgEjnnCngUHhYsKDpzjxprH6FYa_UkApG4mlDkDlDL3XuJcg5BbNDvooYRgHlDEiDzwmJsHbk-09XnDr5_4FLU5cZLOoBDQggBEedGC', 'width': 2229}]",ChIJC-c4nzlawokR_rgJJj28R94,,4.9,ChIJC-c4nzlawokR_rgJJj28R94,GOOGLE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",70.0,"80 Furman Street, Brooklyn",40.70165679999999,-73.9972614,40.7027819802915,-73.9949538,40.7000840197085,-73.9980306,True,"P223+M3 New York, NY, USA",87G8P223+M3,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Bar and Grill Park,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108908659215742868519"">Bar and Grill Park</a>'], 'photo_reference': 'AW30NDyXEFJfPHpzL5iKqLdykBKMJSQHZLDFHQIru4U5o8ySx3UmFuJL1Q35woUWHYVPyHkEqlBPd6DChd8D1cQWfoHzYlbLoH9tQ8J-afe6Yah8L3y8NZLbRq1jb38cY0MuEeCCdX1kiAKwnmuGFkuAvKSA1V_ztUiYwj6O08Inke5IHpeL', 'width': 1280}]",ChIJ37QsBjRawokRGzw7biI3dcI,,3.9,ChIJ37QsBjRawokRGzw7biI3dcI,GOOGLE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",17.0,"York St. Between Adams Street and, Pearl Street, Brooklyn",40.7014482,-73.98816959999999,40.7028667802915,-73.9868169697085,40.7001688197085,-73.9895149302915,True,"P226+HP Brooklyn, NY, USA",87G8P226+HP,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Main St. Playground,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116240863221699024473"">Monica McGuire</a>'], 'photo_reference': 'AW30NDxstNvgdCo2-NhBtQ3Wc3qJZ4vb_D4IjmXEYZq6nDSK6xDInEqihWf93nRmzSe03kFRI0NPMocDbMwrn5Ita2gOW8XaWyc2_zN-X4PjFxvX6Fq_zt-hDLxX7vaDlgg5-8e4CfXpeTZjz3woHAnrvXRnBiHwVtj_CxwIoPSimUtA3UU4', 'width': 4080}]",ChIJwdz7dDFawokRSbTWAq5ryW8,,4.6,ChIJwdz7dDFawokRSbTWAq5ryW8,GOOGLE,"['park', 'point_of_interest', 'establishment']",44.0,Brooklyn,40.70404909999999,-73.99003689999999,40.70539808029149,-73.9886879197085,40.70270011970849,-73.9913858802915,True,"P235+JX New York, NY, USA",87G8P235+JX,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Main Street Park,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105392823878967217180"">Joan Perez</a>'], 'photo_reference': 'AW30NDysRMEO5LQrWB3ejFEI4aftN4uKJTEcCSjYzANNDIjw6aWaZDcsn_qN_fRBRR0PBcKNFJr1lD8_IjcyCtbOqrgd_jMCGRP8EHsH84wg31jTXaf1Tiuz56LZOes9x0Yx6j26lvXSt54ot4pSwwZZgzoTM-eTAumjSSDpiuv5HniBTHvb', 'width': 4032}]",ChIJE07VnDFawokRV4_29WBim6w,,4.7,ChIJE07VnDFawokRV4_29WBim6w,GOOGLE,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",2653.0,Brooklyn,40.7044879,-73.990022,40.7058368802915,-73.9886730197085,40.7031389197085,-73.9913709802915,True,"P235+QX New York, NY, USA",87G8P235+QX,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,John Street Park,"[{'height': 3472, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114492461384937821555"">Gerold Becker</a>'], 'photo_reference': 'AW30NDw7caUONZPy0PalMYqMLQZJxsPlFU5SrJMaVbEfNvzUIze_4N8xXLdORJM4vGuQZ6jPgGXq-1pBGwz1ZEcAvqqHyU5Lfy1MHz8ozVa7x4wuunLYF5lK7OLnsrfBPZ02BQuSmv9WrX3ySsOD2s6p08go2q2mZj_d2phD2YCSUP7bzl0W', 'width': 4640}]",ChIJIcuePzJawokRqKe8skYH2YU,,4.9,ChIJIcuePzJawokRqKe8skYH2YU,GOOGLE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",175.0,"John Street, Brooklyn",40.7049416,-73.98748599999999,40.70604228029151,-73.98615696970849,40.70334431970851,-73.9888549302915,True,"P237+X2 New York, NY, USA",87G8P237+X2,,park
