Borough,Neighbourhood,Latitude,Longitude,Zipcode,Restaurant_Count_Name,Restaurant_Count_Reviews,Restaurant_Count_Rating,Restaurant_Count_Price,Restaurant_Mean_Distance (m),Restaurant_Mean_Reviews,Restaurant_Mean_Rating,Restaurant_Mean_Price,Restaurant_Sum_Reviews,Restaurant_Sum_Rating,Restaurant_Sum_Price,School_Count_Name,School_Mean_Reviews,School_Mean_Rating,School_Sum_Reviews,School_Sum_Rating,School_Sum_Price,Park_Count_Name,Park_Mean_Reviews,Park_Mean_Rating,Park_Sum_Reviews,Park_Sum_Rating,Transit_Count_Name,Transit_Mean_Reviews,Transit_Mean_Rating,Transit_Sum_Reviews,Transit_Sum_Rating,Grocery_Count_Name,Grocery_Mean_Reviews,Grocery_Mean_Rating,Grocery_Sum_Reviews,Grocery_Sum_Rating,Rat_Sum_Case Open?,Rat_Sum_Days Complaint Open,Rat_Count_Created Date,Rat_Count_Closed Date,Rat_Mean_Case Open?,Rat_Mean_Created Year,Rat_Mean_Created Month,Rat_Mean_Created Day,Rat_Mean_Closed Year,Rat_Mean_Closed Month,Rat_Mean_Closed Day,Rat_Mean_Days Complaint Open,Uber_Sum_Ride Count,Uber_Count_Ride Count,Uber_Mean_Month,Uber_Mean_Day,Uber_Mean_Ride Count
Queens,Rochdale,40.6752114,-73.77258788,11434,25,0,10,22,748.2,,2.741176471,1.318181818,0,27.41176471,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Queens,Springfield Gardens,40.66623049,-73.76042093,11434,70,53,57,42,759.7231636,230.9622642,3.454454764,1.357142857,12241,196.9039216,57,22,13.69230769,4.215384615,178,54.8,0,5,24.5,4.15,98,16.6,20,1.6,4.16,8,20.8,7,297.5,4.183333333,1785,25.1,10,1166,126,117,0.079365079,2015.150794,6.452380952,16.42857143,2015.25641,6.923076923,15.39316239,9.965811966,,,,,
Queens,Cambria Heights,40.69277464,-73.73526874,11411,43,26,30,29,462.9854495,182.6538462,3.594117647,1.620689655,4749,107.8235294,47,17,10.75,4.1375,86,33.1,0,3,148,4.466666667,444,13.4,15,1,5,2,10,1,2459,4.1,2459,4.1,2,184,21,19,0.095238095,2014.809524,6.19047619,16.66666667,2015.315789,6.789473684,16.47368421,9.684210526,,,,,
Queens,Rosedale,40.65981643,-73.73526079,11422,25,0,11,19,622.08,,2.882352941,1.526315789,0,31.70588235,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Queens,Far Rockaway,40.60313443,-73.75497968,11691,24,0,10,22,262.625,,2.694117647,1.272727273,0,26.94117647,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Queens,Broad Channel,40.60302658,-73.82005489,11693,7,0,2,4,383.4285714,,4.37254902,1.5,0,8.745098039,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Queens,Breezy Point,40.55740129,-73.92551197,11697,5,0,2,2,455.4,,3.078431373,1.5,0,6.156862745,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Queens,Steinway,40.77592302,-73.9022896,11105,25,0,25,24,618.04,,4.334901961,1.791666667,0,108.372549,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Queens,Beechhurst,40.7927814,-73.80436452,11357,25,0,17,25,671.92,,3.399077278,1.68,0,57.78431373,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Queens,Bay Terrace,40.78284281,-73.77680223,11360,96,74,79,65,605.3019064,243.4864865,3.877587491,1.769230769,18018,306.3294118,115,31,21.3125,4.49375,341,71.9,0,9,33.85714286,4.028571429,237,28.2,35,14.5,4.4,29,8.8,2,783.5,4.2,1567,8.4,7,2261,83,76,0.084337349,2016.240964,6.686746988,14.98795181,2016.5,7.407894737,16.86842105,29.75,,,,,
Queens,Edgemere,40.59564181,-73.77613282,11691,3,0,1,3,573,,2.411764706,1,0,2.411764706,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Queens,Arverne,40.58914394,-73.79199233,11692,15,0,5,12,531.4666667,,3.258823529,1.416666667,0,16.29411765,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Queens,Rockaway Beach,40.5828017,-73.82236121,11694,25,0,19,25,540.84,,3.629514964,1.44,0,68.96078431,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
