Latitude,Longitude,Zipcode,Borough,Neighbourhood,Month,Day,Ride Count
40.575,-73.984,11224,Brooklyn,Southern Brooklyn,07,12,1
40.576,-73.981,11224,Brooklyn,Southern Brooklyn,09,07,1
40.617,-74.021,11228,Brooklyn,Southwest Brooklyn,08,28,1
40.618,-74.03,11209,Brooklyn,Southwest Brooklyn,09,26,1
40.622,-74.032,11209,Brooklyn,Southwest Brooklyn,04,12,1
40.623,-74.034,11209,Brooklyn,Southwest Brooklyn,09,13,1
40.626,-74.027,11209,Brooklyn,Southwest Brooklyn,08,29,1
40.628,-74.029,11209,Brooklyn,Southwest Brooklyn,09,06,1
40.629,-74.023,11209,Brooklyn,Southwest Brooklyn,08,24,1
40.634,-73.958,11230,Brooklyn,Borough Park,09,19,1
40.639,-73.998,11219,Brooklyn,Borough Park,06,13,1
40.64,-73.957,11226,Brooklyn,Flatbush,06,15,1
40.64,-73.967,11218,Brooklyn,Borough Park,08,08,1
40.64,-73.968,11218,Brooklyn,Borough Park,07,30,1
40.641,-73.788,11436,Queens,Jamaica,08,10,1
40.641,-73.788,11436,Queens,Jamaica,07,22,1
40.645,-73.98,11218,Brooklyn,Borough Park,08,03,1
40.646,-73.96,11226,Brooklyn,Flatbush,09,07,1
40.646,-74.024,11220,Brooklyn,Sunset Park,08,26,1
40.647,-73.97,11218,Brooklyn,Borough Park,06,05,1
40.649,-73.944,11203,Brooklyn,Flatbush,07,06,1
40.652,-73.976,11218,Brooklyn,Borough Park,09,14,1
40.653,-73.956,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),08,17,1
40.654,-73.973,11218,Brooklyn,Borough Park,06,06,1
40.655,-73.913,11212,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),08,06,1
40.655,-73.958,11226,Brooklyn,Flatbush,05,27,1
40.655,-73.962,11226,Brooklyn,Flatbush,08,24,1
40.655,-74.009,11232,Brooklyn,Sunset Park,08,04,1
40.656,-74.0,11232,Brooklyn,Sunset Park,09,30,1
40.656,-74.007,11232,Brooklyn,Sunset Park,09,02,1
40.656,-74.009,11232,Brooklyn,Sunset Park,09,21,1
40.657,-73.962,11225,Brooklyn,Flatbush,07,25,1
40.657,-74.008,11232,Brooklyn,Sunset Park,07,28,1
40.657,-74.009,11232,Brooklyn,Sunset Park,08,10,1
40.658,-74.007,11232,Brooklyn,Sunset Park,04,11,1
40.659,-73.99,11215,Brooklyn,Northwest Brooklyn ,07,17,1
40.659,-73.996,11232,Brooklyn,Sunset Park,09,18,1
40.66,-73.963,11225,Brooklyn,Flatbush,04,20,1
40.66,-73.98,11215,Brooklyn,Northwest Brooklyn ,07,22,1
40.66,-73.981,11215,Brooklyn,Northwest Brooklyn ,05,26,1
40.66,-73.982,11215,Brooklyn,Northwest Brooklyn ,09,19,1
40.66,-73.984,11215,Brooklyn,Northwest Brooklyn ,06,28,1
40.66,-73.988,11215,Brooklyn,Northwest Brooklyn ,08,17,1
40.66,-73.988,11215,Brooklyn,Northwest Brooklyn ,09,20,1
40.66,-73.992,11215,Brooklyn,Northwest Brooklyn ,06,10,1
40.661,-73.961,11225,Brooklyn,Flatbush,06,18,1
40.661,-73.963,11225,Brooklyn,Flatbush,04,15,1
40.661,-73.98,11218,Brooklyn,Borough Park,08,15,1
40.661,-73.99,11215,Brooklyn,Northwest Brooklyn ,08,22,1
40.661,-73.992,11215,Brooklyn,Northwest Brooklyn ,05,23,1
40.661,-73.994,11215,Brooklyn,Northwest Brooklyn ,08,14,1
40.661,-73.997,11232,Brooklyn,Sunset Park,08,09,1
40.662,-73.936,11203,Brooklyn,Flatbush,06,26,1
40.662,-73.98,11215,Brooklyn,Northwest Brooklyn ,04,07,1
40.662,-73.993,11215,Brooklyn,Northwest Brooklyn ,09,04,1
40.662,-73.998,11232,Brooklyn,Sunset Park,08,22,1
40.663,-73.944,11225,Brooklyn,Flatbush,04,25,1
40.663,-73.978,11215,Brooklyn,Northwest Brooklyn ,07,28,1
40.663,-73.984,11215,Brooklyn,Northwest Brooklyn ,09,06,1
40.663,-73.985,11215,Brooklyn,Northwest Brooklyn ,09,14,1
40.663,-73.988,11215,Brooklyn,Northwest Brooklyn ,05,17,1
40.663,-73.991,11215,Brooklyn,Northwest Brooklyn ,07,12,1
40.663,-73.992,11215,Brooklyn,Northwest Brooklyn ,08,09,1
40.664,-73.963,11225,Brooklyn,Flatbush,06,23,1
40.664,-73.977,11215,Brooklyn,Northwest Brooklyn ,06,19,1
40.664,-73.978,11215,Brooklyn,Northwest Brooklyn ,06,10,1
40.664,-73.979,11215,Brooklyn,Northwest Brooklyn ,07,18,1
40.664,-73.98,11215,Brooklyn,Northwest Brooklyn ,08,16,1
40.664,-73.98,11215,Brooklyn,Northwest Brooklyn ,07,25,1
40.664,-73.981,11215,Brooklyn,Northwest Brooklyn ,07,27,1
40.664,-73.982,11215,Brooklyn,Northwest Brooklyn ,09,07,1
40.664,-73.984,11215,Brooklyn,Northwest Brooklyn ,08,23,1
40.664,-73.985,11215,Brooklyn,Northwest Brooklyn ,05,10,1
40.664,-73.99,11215,Brooklyn,Northwest Brooklyn ,08,22,1
40.664,-73.992,11215,Brooklyn,Northwest Brooklyn ,09,18,1
40.664,-73.994,11232,Brooklyn,Sunset Park,07,07,1
40.665,-73.951,11225,Brooklyn,Flatbush,08,10,1
40.665,-73.977,11215,Brooklyn,Northwest Brooklyn ,05,23,1
40.665,-73.978,11215,Brooklyn,Northwest Brooklyn ,07,16,1
40.665,-73.98,11215,Brooklyn,Northwest Brooklyn ,08,28,1
40.665,-73.983,11215,Brooklyn,Northwest Brooklyn ,09,11,1
40.665,-73.984,11215,Brooklyn,Northwest Brooklyn ,08,31,1
40.665,-73.985,11215,Brooklyn,Northwest Brooklyn ,09,19,1
40.665,-73.99,11215,Brooklyn,Northwest Brooklyn ,07,25,1
40.666,-73.979,11215,Brooklyn,Northwest Brooklyn ,07,26,1
40.666,-73.982,11215,Brooklyn,Northwest Brooklyn ,08,06,1
40.666,-73.983,11215,Brooklyn,Northwest Brooklyn ,09,22,1
40.666,-73.984,11215,Brooklyn,Northwest Brooklyn ,09,06,1
40.666,-73.989,11215,Brooklyn,Northwest Brooklyn ,07,15,1
40.667,-73.962,11225,Brooklyn,Flatbush,05,09,1
40.667,-73.962,11225,Brooklyn,Flatbush,07,27,1
40.667,-73.975,11215,Brooklyn,Northwest Brooklyn ,04,27,1
40.667,-73.981,11215,Brooklyn,Northwest Brooklyn ,05,31,1
40.667,-73.982,11215,Brooklyn,Northwest Brooklyn ,05,11,1
40.667,-73.988,11215,Brooklyn,Northwest Brooklyn ,05,17,1
40.668,-73.787,11436,Queens,Jamaica,06,23,1
40.668,-73.795,11436,Queens,Jamaica,07,23,1
40.668,-73.796,11436,Queens,Jamaica,09,17,1
40.668,-73.94,11213,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),07,29,1
40.668,-73.978,11215,Brooklyn,Northwest Brooklyn ,08,12,1
40.668,-73.979,11215,Brooklyn,Northwest Brooklyn ,07,03,1
40.668,-73.98,11215,Brooklyn,Northwest Brooklyn ,09,19,1
40.668,-73.981,11215,Brooklyn,Northwest Brooklyn ,09,09,1
40.668,-73.984,11215,Brooklyn,Northwest Brooklyn ,04,30,1
40.668,-73.988,11215,Brooklyn,Northwest Brooklyn ,05,31,1
40.668,-73.99,11215,Brooklyn,Northwest Brooklyn ,09,06,1
40.668,-73.994,11215,Brooklyn,Northwest Brooklyn ,06,13,1
40.669,-73.942,11213,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),07,24,1
40.669,-73.958,11225,Brooklyn,Flatbush,09,09,1
40.669,-73.975,11215,Brooklyn,Northwest Brooklyn ,04,22,1
40.669,-73.975,11215,Brooklyn,Northwest Brooklyn ,07,21,1
40.669,-73.976,11215,Brooklyn,Northwest Brooklyn ,09,11,1
40.669,-73.978,11215,Brooklyn,Northwest Brooklyn ,08,24,1
40.669,-73.98,11215,Brooklyn,Northwest Brooklyn ,04,17,1
40.669,-73.98,11215,Brooklyn,Northwest Brooklyn ,09,24,1
40.669,-73.983,11215,Brooklyn,Northwest Brooklyn ,09,21,1
40.669,-73.985,11215,Brooklyn,Northwest Brooklyn ,08,17,1
40.669,-73.993,11215,Brooklyn,Northwest Brooklyn ,04,25,1
40.67,-73.942,11213,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),09,02,1
40.67,-73.953,11225,Brooklyn,Flatbush,05,10,1
40.67,-73.958,11225,Brooklyn,Flatbush,09,10,1
40.67,-73.962,11225,Brooklyn,Flatbush,08,10,1
40.67,-73.962,11225,Brooklyn,Flatbush,04,13,1
40.67,-73.974,11215,Brooklyn,Northwest Brooklyn ,09,15,1
40.67,-73.974,11215,Brooklyn,Northwest Brooklyn ,05,09,1
40.67,-73.975,11215,Brooklyn,Northwest Brooklyn ,06,08,1
40.67,-73.977,11215,Brooklyn,Northwest Brooklyn ,07,25,1
40.67,-73.978,11215,Brooklyn,Northwest Brooklyn ,06,02,1
40.67,-73.979,11215,Brooklyn,Northwest Brooklyn ,09,13,1
40.67,-73.979,11215,Brooklyn,Northwest Brooklyn ,09,10,1
40.67,-73.983,11215,Brooklyn,Northwest Brooklyn ,07,13,1
40.67,-73.986,11215,Brooklyn,Northwest Brooklyn ,07,28,1
40.67,-73.989,11201,Brooklyn,Northwest Brooklyn ,09,12,1
40.671,-73.958,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),09,20,1
40.671,-73.959,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),09,14,1
40.671,-73.96,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),08,08,1
40.671,-73.972,11215,Brooklyn,Northwest Brooklyn ,06,06,1
40.671,-73.978,11215,Brooklyn,Northwest Brooklyn ,09,28,1
40.671,-73.978,11215,Brooklyn,Northwest Brooklyn ,06,13,1
40.671,-73.979,11215,Brooklyn,Northwest Brooklyn ,07,24,1
40.671,-73.982,11215,Brooklyn,Northwest Brooklyn ,08,24,1
40.671,-73.984,11215,Brooklyn,Northwest Brooklyn ,06,16,1
40.671,-73.985,11215,Brooklyn,Northwest Brooklyn ,09,26,1
40.671,-73.986,11215,Brooklyn,Northwest Brooklyn ,08,24,1
40.671,-73.989,11215,Brooklyn,Northwest Brooklyn ,08,10,1
40.672,-73.952,11216,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),04,06,1
40.672,-73.953,11216,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),08,21,1
40.672,-73.957,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),04,28,1
40.672,-73.957,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),04,18,1
40.672,-73.958,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),09,28,1
40.672,-73.958,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),07,31,1
40.672,-73.959,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),07,03,1
40.672,-73.961,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),08,12,1
40.672,-73.962,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),06,29,1
40.672,-73.963,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),07,20,1
40.672,-73.964,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),06,08,1
40.672,-73.964,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),05,28,1
40.672,-73.964,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),06,28,1
40.672,-73.964,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),09,21,1
40.672,-73.971,11215,Brooklyn,Northwest Brooklyn ,07,20,1
40.672,-73.972,11215,Brooklyn,Northwest Brooklyn ,07,25,1
40.672,-73.973,11215,Brooklyn,Northwest Brooklyn ,05,18,1
40.672,-73.974,11215,Brooklyn,Northwest Brooklyn ,07,14,1
40.672,-73.976,11215,Brooklyn,Northwest Brooklyn ,07,20,1
40.672,-73.977,11215,Brooklyn,Northwest Brooklyn ,09,14,1
40.672,-73.981,11215,Brooklyn,Northwest Brooklyn ,08,08,1
40.672,-73.982,11215,Brooklyn,Northwest Brooklyn ,07,13,1
40.672,-73.984,11215,Brooklyn,Northwest Brooklyn ,08,02,1
40.672,-73.987,11215,Brooklyn,Northwest Brooklyn ,08,20,1
40.672,-73.988,11215,Brooklyn,Northwest Brooklyn ,08,28,1
40.672,-73.99,11215,Brooklyn,Northwest Brooklyn ,05,06,1
40.672,-73.991,11215,Brooklyn,Northwest Brooklyn ,07,13,1
40.672,-73.996,11215,Brooklyn,Northwest Brooklyn ,06,02,1
40.672,-74.01,11231,Brooklyn,Northwest Brooklyn ,07,27,1
40.672,-74.01,11231,Brooklyn,Northwest Brooklyn ,08,23,1
40.672,-74.01,11231,Brooklyn,Northwest Brooklyn ,08,30,1
40.672,-74.01,11231,Brooklyn,Northwest Brooklyn ,09,07,1
40.672,-74.011,11231,Brooklyn,Northwest Brooklyn ,05,10,1
40.672,-74.011,11231,Brooklyn,Northwest Brooklyn ,06,14,1
40.672,-74.011,11231,Brooklyn,Northwest Brooklyn ,08,31,1
40.672,-74.011,11231,Brooklyn,Northwest Brooklyn ,08,20,1
40.672,-74.011,11231,Brooklyn,Northwest Brooklyn ,08,27,1
40.672,-74.011,11231,Brooklyn,Northwest Brooklyn ,09,20,1
40.672,-74.011,11231,Brooklyn,Northwest Brooklyn ,08,23,1
40.672,-74.011,11231,Brooklyn,Northwest Brooklyn ,09,06,1
40.673,-73.834,11420,Queens,Southwest Queens,08,11,1
40.673,-73.929,11213,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),08,15,1
40.673,-73.942,11213,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),06,07,1
40.673,-73.953,11216,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),06,27,1
40.673,-73.956,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),05,26,1
40.673,-73.957,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),06,29,1
40.673,-73.963,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),06,21,1
40.673,-73.963,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),08,02,1
40.673,-73.964,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),06,08,1
40.673,-73.965,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),09,05,1
40.673,-73.966,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),08,29,1
40.673,-73.966,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),09,07,1
40.673,-73.968,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),08,11,1
40.673,-73.969,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),07,26,1
40.673,-73.973,11215,Brooklyn,Northwest Brooklyn ,04,05,1
40.673,-73.974,11215,Brooklyn,Northwest Brooklyn ,07,16,1
40.673,-73.975,11215,Brooklyn,Northwest Brooklyn ,08,28,1
40.673,-73.976,11215,Brooklyn,Northwest Brooklyn ,05,27,1
40.673,-73.981,11215,Brooklyn,Northwest Brooklyn ,09,06,1
40.673,-73.982,11215,Brooklyn,Northwest Brooklyn ,09,27,1
40.673,-73.983,11215,Brooklyn,Northwest Brooklyn ,06,28,1
40.673,-73.986,11217,Brooklyn,Northwest Brooklyn ,09,27,1
40.673,-73.987,11217,Brooklyn,Northwest Brooklyn ,09,11,1
40.673,-73.99,11215,Brooklyn,Northwest Brooklyn ,09,06,1
40.673,-73.991,11215,Brooklyn,Northwest Brooklyn ,09,06,1
40.673,-73.992,11215,Brooklyn,Northwest Brooklyn ,07,17,1
40.674,-73.95,11216,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),05,16,1
40.674,-73.952,11216,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),09,14,1
40.674,-73.957,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),08,25,1
40.674,-73.958,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),09,27,1
40.674,-73.964,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),09,23,1
40.674,-73.965,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),09,03,1
40.674,-73.966,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),09,04,1
40.674,-73.967,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),06,23,1
40.674,-73.969,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),08,22,1
40.674,-73.973,11217,Brooklyn,Northwest Brooklyn ,09,30,1
40.674,-73.973,11217,Brooklyn,Northwest Brooklyn ,07,05,1
40.674,-73.976,11215,Brooklyn,Northwest Brooklyn ,07,18,1
40.674,-73.976,11215,Brooklyn,Northwest Brooklyn ,06,13,1
40.674,-73.979,11215,Brooklyn,Northwest Brooklyn ,09,24,1
40.674,-73.979,11215,Brooklyn,Northwest Brooklyn ,06,25,1
40.674,-73.98,11215,Brooklyn,Northwest Brooklyn ,06,24,1
40.674,-73.982,11215,Brooklyn,Northwest Brooklyn ,06,15,1
40.674,-73.982,11215,Brooklyn,Northwest Brooklyn ,06,05,1
40.674,-73.982,11215,Brooklyn,Northwest Brooklyn ,09,17,1
40.674,-73.984,11215,Brooklyn,Northwest Brooklyn ,08,30,1
40.674,-73.985,11217,Brooklyn,Northwest Brooklyn ,09,22,1
40.674,-73.986,11217,Brooklyn,Northwest Brooklyn ,08,17,1
40.674,-73.992,11215,Brooklyn,Northwest Brooklyn ,04,26,1
40.674,-73.992,11215,Brooklyn,Northwest Brooklyn ,04,06,1
40.674,-74.012,11231,Brooklyn,Northwest Brooklyn ,09,28,1
40.674,-74.016,11231,Brooklyn,Northwest Brooklyn ,08,21,1
40.674,-74.017,11231,Brooklyn,Northwest Brooklyn ,06,08,1
40.675,-73.955,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),06,03,1
40.675,-73.956,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),09,12,1
40.675,-73.961,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),05,20,1
40.675,-73.963,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),05,06,1
40.675,-73.964,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),04,12,1
40.675,-73.967,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),08,06,1
40.675,-73.97,11212,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),07,01,1
40.675,-73.971,11212,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),04,14,1
40.675,-73.972,11212,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),07,24,1
40.675,-73.973,11217,Brooklyn,Northwest Brooklyn ,09,13,1
40.675,-73.975,11217,Brooklyn,Northwest Brooklyn ,07,11,1
40.675,-73.975,11217,Brooklyn,Northwest Brooklyn ,06,18,1
40.675,-73.976,11215,Brooklyn,Northwest Brooklyn ,09,05,1
40.675,-73.977,11215,Brooklyn,Northwest Brooklyn ,09,27,1
40.675,-73.978,11215,Brooklyn,Northwest Brooklyn ,04,24,1
40.675,-73.981,11215,Brooklyn,Northwest Brooklyn ,09,06,1
40.675,-73.982,11215,Brooklyn,Northwest Brooklyn ,06,23,1
40.675,-73.988,11215,Brooklyn,Northwest Brooklyn ,07,15,1
40.675,-73.989,11215,Brooklyn,Northwest Brooklyn ,04,20,1
40.675,-73.989,11215,Brooklyn,Northwest Brooklyn ,09,28,1
40.675,-73.989,11215,Brooklyn,Northwest Brooklyn ,08,17,1
40.675,-73.998,11231,Brooklyn,Northwest Brooklyn ,08,07,1
40.675,-73.999,11231,Brooklyn,Northwest Brooklyn ,07,15,1
40.675,-74.0,11231,Brooklyn,Northwest Brooklyn ,06,18,1
40.675,-74.013,11231,Brooklyn,Northwest Brooklyn ,05,29,1
40.675,-74.016,11231,Brooklyn,Northwest Brooklyn ,07,20,1
40.675,-74.016,11231,Brooklyn,Northwest Brooklyn ,09,04,1
40.675,-74.016,11231,Brooklyn,Northwest Brooklyn ,06,07,1
40.675,-74.016,11231,Brooklyn,Northwest Brooklyn ,07,28,1
40.675,-74.017,11231,Brooklyn,Northwest Brooklyn ,08,28,1
40.675,-74.017,11231,Brooklyn,Northwest Brooklyn ,08,31,1
40.675,-74.017,11231,Brooklyn,Northwest Brooklyn ,05,04,1
40.676,-73.944,11213,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),09,09,1
40.676,-73.948,11216,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),06,09,1
40.676,-73.95,11216,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),09,17,1
40.676,-73.953,11216,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),09,28,1
40.676,-73.954,11216,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),09,08,1
40.676,-73.956,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),07,28,1
40.676,-73.958,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),06,29,1
40.676,-73.958,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),05,05,1
40.676,-73.959,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),08,10,1
40.676,-73.963,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),08,09,1
40.676,-73.964,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),07,09,1
40.676,-73.965,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),08,07,1
40.676,-73.969,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),09,03,1
40.676,-73.97,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),07,17,1
40.676,-73.971,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),04,02,1
40.676,-73.972,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),09,16,1
40.676,-73.974,11217,Brooklyn,Northwest Brooklyn ,07,22,1
40.676,-73.975,11215,Brooklyn,Northwest Brooklyn ,09,01,1
40.676,-73.976,11215,Brooklyn,Northwest Brooklyn ,06,29,1
40.676,-73.978,11217,Brooklyn,Northwest Brooklyn ,07,25,1
40.676,-73.978,11217,Brooklyn,Northwest Brooklyn ,09,20,1
40.676,-73.98,11215,Brooklyn,Northwest Brooklyn ,05,09,1
40.676,-73.98,11215,Brooklyn,Northwest Brooklyn ,09,07,1
40.676,-73.98,11215,Brooklyn,Northwest Brooklyn ,08,31,1
40.676,-73.981,11215,Brooklyn,Northwest Brooklyn ,08,09,1
40.676,-73.982,11215,Brooklyn,Northwest Brooklyn ,08,02,1
40.676,-73.983,11215,Brooklyn,Northwest Brooklyn ,07,13,1
40.676,-73.984,11215,Brooklyn,Northwest Brooklyn ,09,21,1
40.676,-73.984,11215,Brooklyn,Northwest Brooklyn ,09,23,1
40.676,-73.984,11215,Brooklyn,Northwest Brooklyn ,08,30,1
40.676,-73.989,11215,Brooklyn,Northwest Brooklyn ,08,19,1
40.676,-73.999,11231,Brooklyn,Northwest Brooklyn ,07,24,1
40.676,-73.999,11231,Brooklyn,Northwest Brooklyn ,05,30,1
40.676,-74.0,11231,Brooklyn,Northwest Brooklyn ,07,21,1
40.676,-74.014,11231,Brooklyn,Northwest Brooklyn ,04,15,1
40.676,-74.015,11231,Brooklyn,Northwest Brooklyn ,07,05,1
40.676,-74.016,11231,Brooklyn,Northwest Brooklyn ,08,02,1
40.676,-74.017,11231,Brooklyn,Northwest Brooklyn ,05,18,1
40.676,-74.017,11231,Brooklyn,Northwest Brooklyn ,09,28,1
40.676,-74.017,11231,Brooklyn,Northwest Brooklyn ,05,03,1
40.676,-74.017,11231,Brooklyn,Northwest Brooklyn ,06,01,1
40.677,-73.942,11213,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),09,18,1
40.677,-73.952,11216,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),06,21,1
40.677,-73.953,11216,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),09,12,1
40.677,-73.954,11216,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),06,07,1
40.677,-73.957,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),04,28,1
40.677,-73.958,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),05,31,1
40.677,-73.959,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),08,08,1
40.677,-73.963,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),07,04,1
40.677,-73.964,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),08,16,1
40.677,-73.967,10001,Manhattan,Chelsea and Clinton,07,21,1
40.677,-73.969,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),08,15,1
40.677,-73.97,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),04,26,1
40.677,-73.971,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),07,25,1
40.677,-73.972,11238,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),08,04,1
40.677,-73.973,11201,Brooklyn,Northwest Brooklyn ,09,19,1
40.677,-73.974,11217,Brooklyn,Northwest Brooklyn ,07,18,1
40.677,-73.98,11217,Brooklyn,Northwest Brooklyn ,08,02,1
40.677,-73.98,11217,Brooklyn,Northwest Brooklyn ,06,27,1
40.677,-73.983,11215,Brooklyn,Northwest Brooklyn ,08,09,1
40.677,-73.985,11217,Brooklyn,Northwest Brooklyn ,08,04,1
40.677,-73.986,11215,Brooklyn,Northwest Brooklyn ,05,02,1
40.677,-73.986,11215,Brooklyn,Northwest Brooklyn ,06,02,1
40.677,-73.987,11215,Brooklyn,Northwest Brooklyn ,07,18,1
40.677,-73.998,11231,Brooklyn,Northwest Brooklyn ,08,20,1
40.677,-73.998,11231,Brooklyn,Northwest Brooklyn ,08,26,1
40.677,-73.998,11231,Brooklyn,Northwest Brooklyn ,04,24,1
40.677,-73.999,11231,Brooklyn,Northwest Brooklyn ,07,15,1
40.677,-74.0,11231,Brooklyn,Northwest Brooklyn ,09,30,1
40.677,-74.013,11231,Brooklyn,Northwest Brooklyn ,08,16,1
